,Unnamed: 0,0,1,2,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,ratio
277,4,15.60,The Black Craft Shiraz,https://www.i-d-s.com/dubai/the-black-craft-shiraz-au1106.html,australia,https://www.vivino.com/FR/en/wines/4958681,4.0,Magpie Estate The Black Craft Shiraz 0,—,australia,barossa-valley,1305,5
278,5,10.55,Wishbone Shiraz Cabernet,https://www.i-d-s.com/dubai/wishbone-shiraz-cabernet-au1105.html,australia,https://www.vivino.com/FR/en/wines/4881513,3.9,Magpie Estate The Wishbone Shiraz - Cabernet 0,—,australia,barossa-valley,1150,4
279,6,8.40,Soldiers Block Malbec,https://www.i-d-s.com/dubai/soldiers-block-malbec-au1104.html,australia,https://www.vivino.com/FR/en/wines/147166445,3.6,Soldiers Block Malbec 0,—,australia,western-australia,228,7
280,7,14.99,Petaluma White Label Cabernet Sauvignon Coonawarra,https://www.i-d-s.com/dubai/petaluma-white-label-cabernet-sauvignon-coonawarra-au1091.html,australia,https://www.vivino.com/FR/en/wines/8551977,3.7,Petaluma White Label Cabernet Sauvignon 0,—,australia,coonawarra,1010,0
281,8,28.65,St Hallett Blackwell Shiraz,https://www.i-d-s.com/dubai/st-hallett-blackwell-shiraz-au1090.html,australia,https://www.vivino.com/FR/en/wines/2478362,4.1,St Hallett Blackwell Shiraz 0,—,australia,barossa,4791,0
282,9,19.25,St Hallett Eden Valley Riesling,https://www.i-d-s.com/dubai/st-hallett-eden-valley-riesling-au1088.html,australia,https://www.vivino.com/FR/en/wines/4724260,3.5,St Hallett Riesling 0,—,australia,eden-valley,621,0
283,10,19.15,St Hallett Gamekeepers Grenache Shiraz Touriga,https://www.i-d-s.com/dubai/st-hallett-gamekeepers-grenache-shiraz-touriga-au1087.html,australia,https://www.vivino.com/FR/en/wines/2808751,3.6,St Hallett Gamekeeper's Shiraz 0,—,australia,barossa,1928,0
284,11,29.65,Grant Burge Wines of Distinction Corryton Park Cabernet Sauvignon,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-corryton-park-cabernet-sauvignon-au1086.html,australia,https://www.vivino.com/FR/en/wines/4721438,3.8,Grant Burge Corryton Park Cabernet Sauvignon 0,—,australia,barossa,1223,0
285,0,24.85,Grant Burge Wines of Distinction Balthasar Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-balthasar-shiraz-au1084.html,australia,https://www.vivino.com/FR/en/wines/4721409,3.9,Grant Burge Balthasar Shiraz 0,—,australia,eden-valley,855,0
286,1,24.85,Grant Burge Wines of Distinction Filsell Shiraz,https://www.i-d-s.com/dubai/grant-burge-wines-of-distinction-filsell-shiraz-au1083.html,australia,https://www.vivino.com/FR/en/wines/2199705,4.0,Grant Burge Filsell Shiraz 0,—,australia,barossa,6219,0
287,2,16.00,Petaluma White Label Sauvignon Blanc Adelaide Hills,https://www.i-d-s.com/dubai/petaluma-white-label-sauvignon-blanc-adelaide-hills-au1093.html,australia,https://www.vivino.com/FR/en/wines/20031363,3.6,Petaluma White Label Sauvignon Blanc 0,—,australia,adelaide-hills,632,5
288,3,9.75,Xanadu Circa 77 Cabernet. Sauvignon,https://www.i-d-s.com/dubai/xanadu-circa-77-cabernet-sauvignon-au1095.html,australia,https://www.vivino.com/FR/en/wines/172045113,3.7,Xanadu Circa 77 Cabernet Sauvignon 0,—,australia,margaret-river,143,5
289,4,56.65,"Cullen `Mangan East Block`, Margaret River",https://www.i-d-s.com/dubai/mangan-east-block-margaret-river-cullen-au4003.html,australia,https://www.vivino.com/FR/en/wines/17176639,3.9,Cullen Mangan East Block 0,—,australia,margaret-river,872,0
290,5,18.15,Mount Horrocks `Watervale` Clare Valley Semillon,https://www.i-d-s.com/dubai/mount-harrocks-watervale-clare-valley-semillon-au4019.html,australia,https://www.vivino.com/FR/en/wines/4744821,3.8,Mount Horrocks Watervale Riesling 0,19.80,australia,clare-valley,949,0
291,6,31.25,"Cullen `Mangan Vineyard` Sauvignon Blanc/Semillon, Margaret River",https://www.i-d-s.com/dubai/cullen-mangan-vineyard-sauvignon-blanc-semillon-margaret-river-au4001.html,australia,https://www.vivino.com/FR/en/wines/4907548,3.8,Cullen Mangan Vineyard Sauvignon Blanc - Sémillon 0,—,australia,margaret-river,1334,0
292,7,51.95,Dawson James Chardonnay,https://www.i-d-s.com/dubai/dawson-james-chardonnay-au4069.html,australia,https://www.vivino.com/FR/en/wines/5020073,4.1,Dawson James Chardonnay 0,—,australia,tasmania,248,0
293,8,69.75,Giant Steps `Primavera Vineyard' Yarra Valley Pinot Noir,https://www.i-d-s.com/dubai/giant-steps-primavera-vineyard-yarra-valley-pinot-noir-au4045.html,australia,https://www.vivino.com/FR/en/wines/151764682,4.1,Giant Steps Primavera Vineyard Pinot Noir 0,—,australia,yarra-valley,560,0
294,9,9.99,"Three Lions, Great Southern Sauvignon Blanc",https://www.i-d-s.com/dubai/three-lions-great-southern-sauvignon-blanc-au4004.html,australia,https://www.vivino.com/FR/en/wines/123811807,3.5,Plantagenet Three Lions Sauvignon Blanc 0,—,australia,great-southern,170,0
295,10,16.00,"Three Lions, Great Southern Chardonnay",https://www.i-d-s.com/dubai/three-lions-great-southern-chardonnay-au4005.html,australia,https://www.vivino.com/FR/en/wines/22231663,3.8,Plantagenet Three Lions Chardonnay 0,—,australia,great-southern,392,5
296,11,23.25,"Plantagenet, Angevin Mount Barker Riesling",https://www.i-d-s.com/dubai/plantagenet-angevin-mount-barker-riesling-au3002.html,australia,https://www.vivino.com/FR/en/wines/4732161,3.9,Plantagenet Wyjup Vineyard Ringbark Riesling 0,—,australia,mount-barker,64,0
297,0,14.99,Three Lions Great Southern Cabernet/Merlot,https://www.i-d-s.com/dubai/three-lions-great-southern-cabernet-merlot-au4006.html,australia,https://www.vivino.com/FR/en/wines/141933767,3.6,Plantagenet Three Lions Cabernet - Merlot 0,—,australia,great-southern,300,0
298,1,34.90,Plantagenet `Aquitaine` Mount Barker Cabernet Sauvignon,https://www.i-d-s.com/dubai/plantagenet-aquitaine-mount-barker-cabernet-sauvignon-au4007.html,australia,https://www.vivino.com/FR/en/wines/146881576,4.0,Plantagenet Aquitaine Cabernet Sauvignon 0,—,australia,mount-barker,365,4
299,2,14.50,"Dandelion Vineyards, Lionheart of the Barossa Shiraz",https://www.i-d-s.com/dubai/dandelion-vineyards-lionheart-of-the-barossa-shiraz-au3006.html,australia,https://www.vivino.com/FR/en/wines/1478615,3.9,Dandelion Vineyards Lionheart of the Barossa Shiraz 0,—,australia,barossa,14666,3
300,3,21.35,Peter Lehmann `The Barossan' Grenache,https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-grenache-au4034.html,australia,https://www.vivino.com/FR/en/wines/159296338,3.8,Peter Lehmann THE Barossan Grenache 0,—,australia,barossa-valley,483,0
301,4,26.99,"Charles Melton, Rose Of Virginia Barossa Valley",https://www.i-d-s.com/dubai/charles-melton-rose-of-virginia-barossa-valley-au1068.html,australia,https://www.vivino.com/FR/en/wines/1569338,3.9,Charles Melton Rose of Virginia 0,—,australia,barossa-valley,776,0
302,5,43.60,Mount Horrocks Clare Valley Shiraz,https://www.i-d-s.com/dubai/mount-horrocks-clare-valley-shiraz-au4023.html,australia,https://www.vivino.com/FR/en/wines/2960412,3.8,Mount Horrocks Shiraz 0,—,australia,clare-valley,531,7
303,6,59.05,Dawson James Pinot Noir,https://www.i-d-s.com/dubai/dawson-james-pinot-noir-au4070.html,australia,https://www.vivino.com/FR/en/wines/5020075,4.2,Dawson James Pinot Noir 0,—,australia,tasmania,382,7
304,7,9.90,"Mount Langi Ghiran, Billi Billi Pinot Gris",https://www.i-d-s.com/dubai/mount-langi-ghiran-billi-billi-pinot-grigio-au1012.html,australia,https://www.vivino.com/FR/en/wines/2348258,3.5,Mount Langi Ghiran Pinot Grigio (Pinot Gris) Billi Billi 0,—,australia,grampians,259,3
305,8,15.45,d'Arenberg The Olive Grove Chardonnay,https://www.i-d-s.com/dubai/d-arenberg-the-olive-grove-chardonnay-au1001.html,australia,https://www.vivino.com/FR/en/wines/3662367,3.7,d'Arenberg The Olive Grove Chardonnay 0,—,australia,mclaren-vale,3124,0
306,9,11.99,Yering Station Village Chardonnay,https://www.i-d-s.com/dubai/yering-station-village-chardonnay-au1014.html,australia,https://www.vivino.com/FR/en/wines/38884424,3.6,Yering Station Village Chardonnay 0,—,australia,yarra-valley,621,0
307,10,16.00,d'Arenberg The Hermit Crab Marsanne/Viognier,https://www.i-d-s.com/dubai/d-arenberg-the-hermit-crab-marsanne-viognier-au1002.html,australia,https://www.vivino.com/FR/en/wines/2463504,3.8,d'Arenberg The Hermit Crab Viognier - Marsanne 0,—,australia,mclaren-vale,6863,4
308,11,16.70,"Peter Lehmann Hill &amp; Valley Chardonnay, Eden Valley",https://www.i-d-s.com/dubai/peter-lehmann-hill-valley-chardonnay-eden-valley-au1006.html,australia,https://www.vivino.com/FR/en/wines/4714338,3.5,Peter Lehmann H\u0026V Chardonnay 0,—,australia,eden-valley,362,10
309,0,18.20,"Shaw + Smith, Sauvignon Blanc, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-sauvignon-blanc-adelaide-hills-au1008.html,australia,https://www.vivino.com/FR/en/wines/1791210,4.0,Shaw + Smith Sauvignon Blanc 0,24.50,australia,adelaide-hills,6459,6
310,1,40.30,"Shaw + Smith ""M3"", Chardonnay, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-m3-chardonnay-adelaide-hills-au1009.html,australia,https://www.vivino.com/FR/en/wines/2304522,4.0,Shaw + Smith M3 Chardonnay 0,34.65,australia,adelaide-hills,6172,12
311,2,7.95,Jacob's Creek Chardonnay,https://www.i-d-s.com/dubai/jacob-s-creek-chardonnay-au1010.html,australia,https://www.vivino.com/FR/en/wines/4601955,3.4,Jacob's Creek Classic Chardonnay 0,—,australia,south-eastern,20917,0
312,3,14.99,Mount Langi Cliff Edge Pinot Gris,https://www.i-d-s.com/dubai/mount-langi-cliff-edge-pinot-gris-au1013.html,australia,https://www.vivino.com/FR/en/wines/4388746,3.7,Mount Langi Ghiran Pinot Gris Cliff Edge 0,—,australia,grampians,122,0
313,4,23.50,Stella Bella Semillon Sauvignon Blanc,https://www.i-d-s.com/dubai/stella-bella-semillon-sauvignon-blanc-au1016.html,australia,-,-,-,-,-,-,-,0
314,5,8.15,Yellow Tail Pinot Grigio,https://www.i-d-s.com/dubai/yellow-tail-pinot-grigio-au1018.html,australia,https://www.vivino.com/FR/en/wines/3668350,3.5,Yellow Tail Pinot Grigio 0,—,australia,south-eastern,6180,0
315,6,8.15,Yellow Tail Rosé,https://www.i-d-s.com/dubai/yellow-tail-rose-au1050.html,australia,https://www.vivino.com/FR/en/wines/1761672,3.5,Yellow Tail Rosé 0,—,australia,south-eastern,1766,0
316,7,9.90,Mount Langhi Ghiran Billi Billi Shiraz,https://www.i-d-s.com/dubai/mount-langhi-ghiran-billi-billi-shiraz-au1022.html,australia,https://www.vivino.com/FR/en/wines/1472566,3.6,Mount Langi Ghiran Billi Billi Shiraz 0,12.95,australia,grampians,4441,5
317,8,17.75,Mount Langhi Cliff Edge Shiraz,https://www.i-d-s.com/dubai/mount-langhi-cliff-edge-shiraz-au1023.html,australia,https://www.vivino.com/FR/en/wines/2947682,3.9,Mount Langi Ghiran Cliff Edge Shiraz 0,32.10,australia,grampians,3456,0
318,9,34.05,"Clonakilla ""Hilltops"", Shiraz",https://www.i-d-s.com/dubai/clonakilla-hilltops-shiraz-au1025.html,australia,https://www.vivino.com/FR/en/wines/1998779,3.8,Clonakilla Hilltops Shiraz 0,—,australia,hilltops,3178,6
319,10,13.70,Yering Station Village Shiraz,https://www.i-d-s.com/dubai/yering-station-village-shiraz-au1026.html,australia,https://www.vivino.com/FR/en/wines/5090940,3.7,Yering Station Village Shiraz - Viognier 0,—,australia,yarra-valley,605,4
320,11,14.00,Yering Station Village Rose,https://www.i-d-s.com/dubai/yering-station-village-rose-au1027.html,australia,https://www.vivino.com/FR/en/wines/141961271,3.5,Yering Station Village Nebbiolo Rosé 0,—,australia,yarra-valley,102,5
321,0,8.15,Yellow Tail Shiraz,https://www.i-d-s.com/dubai/yellow-tail-shiraz-au1033.html,australia,https://www.vivino.com/FR/en/wines/1469729,3.5,Yellow Tail Shiraz 0,—,australia,south-eastern,57725,0
322,1,8.15,Yellow Tail Merlot,https://www.i-d-s.com/dubai/yellow-tail-merlot-au1034.html,australia,https://www.vivino.com/FR/en/wines/1506348,3.3,Yellow Tail Merlot 0,—,australia,south-eastern,16724,0
323,2,18.70,d'Arenberg The Footbolt Shiraz,https://www.i-d-s.com/dubai/d-arenberg-the-footbolt-shiraz-au1036.html,australia,https://www.vivino.com/FR/en/wines/1531640,3.7,d'Arenberg The Footbolt Shiraz 0,—,australia,mclaren-vale,13668,5
324,3,21.90,"Peter Lehmann, The Barossan Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-the-barossan-shiraz-barossa-valley-au1038.html,australia,https://www.vivino.com/FR/en/wines/152886179,3.9,Peter Lehmann THE Barossan Shiraz 0,—,australia,barossa,10953,5
325,4,41.80,"Peter Lehmann Masters, 8 Songs Shiraz, Barossa Valley",https://www.i-d-s.com/dubai/peter-lehmann-masters-8-songs-shiraz-barossa-valley-au1039.html,australia,https://www.vivino.com/FR/en/wines/1533001,4.1,Peter Lehmann The Master's Collection 8 Songs Shiraz 0,—,australia,barossa,2666,7
326,5,35.45,"Henschke Henry’s Seven` Shiraz/Grenache/Mataro/Viognier, Barossa",https://www.i-d-s.com/dubai/henschke-henry-s-seven-shiraz-grenache-mataro-viognier-barossa-au1040.html,australia,https://www.vivino.com/FR/en/wines/4874694,0.0,Seven Deadly Vins Seven Deadly Vins Barossa Shiraz Grenache Mataro 0,—,australia,barossa,9521,0
327,6,20.00,Penfolds Koonunga Hill Shiraz Cabernet Sauvignon,https://www.i-d-s.com/dubai/penfolds-koonunga-hill-shiraz-cabernet-sauvignon-au1042.html,australia,-,-,-,-,-,-,-,0
328,7,8.15,Jacob's Creek Classic Shiraz Cabernet,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-cabernet-au1044.html,australia,https://www.vivino.com/FR/en/wines/1525510,3.4,Jacob's Creek Classic Shiraz - Cabernet 0,—,australia,south-eastern,28835,0
329,8,7.95,Jacob's Creek&nbsp;Classic Shiraz Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-classic-shiraz-ros-au1045.html,australia,https://www.vivino.com/FR/en/wines/4347193,3.3,Jacob's Creek Classic Shiraz Rosé 0,—,australia,south-eastern,1126,0
330,9,9.50,Parker Coonawarra Estate Shiraz,https://www.i-d-s.com/dubai/parker-coonawarra-estate-shiraz-au1046.html,australia,https://www.vivino.com/FR/en/wines/4194103,3.6,Parker Coonawarra Estate Shiraz 0,—,australia,coonawarra,1377,5
331,10,9.99,Parker Coonawarra Estate Cabernet Sauvignon,https://www.i-d-s.com/dubai/parker-coonawarra-estate-cabernet-sauvignon-au1047.html,australia,https://www.vivino.com/FR/en/wines/3819094,3.9,Parker Coonawarra Estate Terra Rossa Cabernet Sauvignon 0,30.00,australia,coonawarra,2765,0
332,11,70.60,Parker Coonawarra Estate 'First Growth',https://www.i-d-s.com/dubai/parker-coonawarra-estate-first-growth-au1048.html,australia,https://www.vivino.com/FR/en/wines/2323641,4.2,Parker Coonawarra Estate First Growth 0,88.00,australia,coonawarra,1442,5
333,0,9.60,Yellow Tail Bubbles Brut,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-sw1026.html,australia,https://www.vivino.com/FR/en/wines/1513135,3.4,Yellow Tail Bubbles Sparkling White 0,—,australia,south-eastern,1834,5
334,1,9.60,Yellow Tail Bubbles Brut Rosé,https://www.i-d-s.com/dubai/yellow-tail-bubbles-brut-ros-sw1028.html,australia,https://www.vivino.com/FR/en/wines/160554642,3.6,Yellow Tail Bubbles Sparkling Rosé 0,—,australia,south-eastern,641,5
335,2,10.20,Jacob's Creek Sparkling Rosé,https://www.i-d-s.com/dubai/jacob-s-creek-sparkling-ros-sw1029.html,australia,https://www.vivino.com/FR/en/wines/164942799,3.5,Jacob's Creek Sparkling Rosé 0,—,australia,barossa-valley,2229,6
336,0,18.20,"Viña Aquitania Chardonnay, 2018",https://www.i-d-s.com/dubai/vi-a-aquitania-chardonnay-2018-ch1039.html,chile,https://www.vivino.com/FR/en/wines/157822882,4.0,Viña Aquitania SOLdeSOL Chardonnay 2018 2018,—,chile,valle-de-malleco,84,16
337,1,19.99,Lapostolle Cuvee Alexandre Chardonnay,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-chardonnay-ch2039.html,chile,https://www.vivino.com/FR/en/wines/1555379,4.0,Lapostolle Cuvée Alexandre Chardonnay Atalayas Vineyard 0,—,chile,casablanca-valley,5502,0
338,2,19.99,Lapostolle Cuvee Alexandre Cabernet Sauvignon,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-cabernet-sauvignon-ch2043.html,chile,https://www.vivino.com/FR/en/wines/1583767,3.9,Lapostolle Cuvée Alexandre Cabernet Sauvignon 0,—,chile,apalta-valley,13234,0
339,3,18.75,"Morandé, Chardonnay Gran Reserva",https://www.i-d-s.com/dubai/morand-chardonnay-gran-reserva-ch3000.html,chile,https://www.vivino.com/FR/en/wines/1953682,3.8,Morandé Gran Reserva Chardonnay 0,—,chile,casablanca-valley,2050,0
340,4,6.85,Sierra Grande Sauvignon Blanc,https://www.i-d-s.com/dubai/sierra-grande-sauvignon-blanc-ch1000.html,chile,https://www.vivino.com/FR/en/wines/4862439,3.2,Sierra Grande Sauvignon Blanc 0,—,chile,central-valley,484,0
341,5,5.65,Cono Sur Bicicleta Chardonnay ,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile,https://www.vivino.com/FR/en/wines/157559632,3.5,Cono Sur Bicicleta Reserva Unoaked Chardonnay 0,—,chile,central-valley,17966,0
342,6,22.99,"Morandé Adventure, Vigno Carignan",https://www.i-d-s.com/dubai/morand-adventure-vigno-carignan-ch1018.html,chile,https://www.vivino.com/FR/en/wines/1867010,3.9,Morande Adventure Vigno Carignan 0,—,chile,maule-valley,2087,0
343,7,13.40,Cono Sur Single Vineyard Chardonnay,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-chardonnay-ch1006.html,chile,https://www.vivino.com/FR/en/wines/141514813,3.6,Cono Sur Single Vineyard Chardonnay 0,—,chile,casablanca-valley,1922,5
344,8,8.90,"Casillero del Diablo, Chardonnay",https://www.i-d-s.com/dubai/casillero-del-diablo-chardonnay-ch1010.html,chile,https://www.vivino.com/FR/en/wines/1855871,3.5,Casillero del Diablo Chardonnay (Reserva) 0,—,chile,casablanca-valley,36123,4
345,9,8.90,"Casillero del Diablo, Sauvignon Blanc",https://www.i-d-s.com/dubai/casillero-del-diablo-sauvignon-blanc-ch1011.html,chile,https://www.vivino.com/FR/en/wines/1482537,3.4,Casillero del Diablo Sauvignon Blanc (Reserva) 0,—,chile,casablanca-valley,30095,4
346,10,6.60,Cono Sur Bicicleta Cabernet Sauvignon,https://www.i-d-s.com/dubai/cono-sur-bicicleta-cabernet-sauvignon-ch1154.html,chile,https://www.vivino.com/FR/en/wines/157374140,3.4,Cono Sur Bicicleta Reserva Cabernet Sauvignon 0,—,chile,central-valley,26063,4
347,11,8.90,Casillero del Diablo Shiraz Rosé,https://www.i-d-s.com/dubai/casillero-del-diablo-shiraz-ros-ch1012.html,chile,https://www.vivino.com/FR/en/wines/1513851,3.5,Casillero del Diablo Shiraz (Reserva) 0,8.96,chile,central-valley,21648,5
348,0,7.65,Sierra Grande Cabernet Sauvignon,https://www.i-d-s.com/dubai/sierra-grande-cabernet-sauvignon-ch1013.html,chile,https://www.vivino.com/FR/en/wines/2649253,3.5,Sierra Grande Cabernet Sauvignon 0,—,chile,central-valley,350,0
349,1,8.90,"Casillero Del Diablo, Cabernet Sauvignon",https://www.i-d-s.com/dubai/casillero-del-diablo-cabernet-sauvignon-ch1015.html,chile,https://www.vivino.com/FR/en/wines/1471290,3.5,Casillero del Diablo Cabernet Sauvignon (Reserva) 0,—,chile,central-valley,173883,4
350,2,6.60,Cono Sur Bicicleta Carménère,https://www.i-d-s.com/dubai/cono-sur-bicicleta-carm-n-re-ch1016.html,chile,https://www.vivino.com/FR/en/wines/157201291,3.6,Cono Sur Bicicleta Reserva Carmenère 0,—,chile,central-valley,23527,5
351,3,7.65,Sierra Grande Pinot Noir,https://www.i-d-s.com/dubai/sierra-grande-pinot-noir-ch1017.html,chile,https://www.vivino.com/FR/en/wines/11474964,3.6,Sierra Grande Pinot Noir 0,—,chile,central-valley,488,0
352,4,19.50,"Morandé, Cabernet Sauvignon Gran Reserva",https://www.i-d-s.com/dubai/morand-cabernet-sauvignon-gran-reserva-ch1019.html,chile,https://www.vivino.com/FR/en/wines/2737501,3.8,Morandé Gran Reserva Cabernet Sauvignon 0,—,chile,maipo-valley,8658,4
353,5,13.40,Cono Sur Single Vineyard Cabernet Sauvignon ,https://www.i-d-s.com/dubai/cono-sur-single-vineyard-cabernet-sauvignon-ch1020.html,chile,https://www.vivino.com/FR/en/wines/50471991,3.7,Cono Sur Single Vineyard Cabernet Sauvignon 0,—,chile,maipo-valley,5115,4
354,6,6.80,Cono Sur Bicicleta Pinot Noir,https://www.i-d-s.com/dubai/cono-sur-bicicleta-pinot-noir-ch1156.html,chile,https://www.vivino.com/FR/en/wines/157258481,3.3,Cono Sur Bicicleta Pinot Noir 0,8.50,chile,central-valley,34854,6
