,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
1,19.68,Lapostolle Cuvee Alexandre Chardonnay,https://www.i-d-s.com/dubai/lapostolle-cuvee-alexandre-chardonnay-ch2039.html,chile,https://www.vivino.com/FR/en/wines/1555379,4,Lapostolle Cuvée Alexandre Chardonnay Atalayas Vineyard 0,—,chile,casablanca-valley,5372,77,10 - 20 USD,80
2,9.5,"Montes Outer Limits, Zapallar Sauvignon Blanc",https://www.i-d-s.com/dubai/montes-outer-limits-zapallar-sauvignon-blanc-ch4009.html,chile,https://www.vivino.com/FR/en/wines/15211372,4,Outer Limits Zapallar Coast Sauvignon Blanc 0,"18,95",chile,aconcagua-valley,4332,82,0 - 10 USD,90
3,7.55,"Montes Alpha Carmenère , Colchagua",https://www.i-d-s.com/dubai/montes-alpha-carmen-re-colchagua-ch4016.html,chile,https://www.vivino.com/FR/en/wines/1506272,4,Montes Montes Alpha Carmenère 0,"23,02",chile,colchagua-valley,30280,71,0 - 10 USD,80
4,9.7,Montes Alpha Syrah,https://www.i-d-s.com/dubai/montes-alpha-syrah-ch4018.html,chile,https://www.vivino.com/FR/en/wines/170799531,4,Montes Montes Alpha Syrah 0,—,chile,colchagua-valley,2410,80,0 - 10 USD,80
5,13.25,Montes Outer Limits Zapallar Coast Pinot Noir,https://www.i-d-s.com/dubai/montes-outer-limits-zapallar-coast-pinot-noir-ch4020.html,chile,https://www.vivino.com/FR/en/wines/2078325,4,Outer Limits Zapallar Coast Pinot Noir 0,"26,95",chile,aconchagua,2404,89,10 - 20 USD,90
6,16.8,Kim Crawford Sauvignon Blanc,https://www.i-d-s.com/dubai/kim-crawford-sauvignon-blanc-nz3002.html,new_zealand,https://www.vivino.com/FR/en/wines/1845445,4,Kim Crawford Sauvignon Blanc 0,—,new-zealand,marlborough,73486,97,10 - 20 USD,100
7,12.9,MOKO Black Sauvignon Blanc,https://www.i-d-s.com/dubai/moko-black-sauvignon-blanc-nz1000.html,new_zealand,https://www.vivino.com/FR/en/wines/2271217,4,Ant Moore Moko Black Sauvignon Blanc 0,—,new-zealand,marlborough,1894,81,10 - 20 USD,90
8,20.75,Spy Valley Marlborough Sauvignon Blanc,https://www.i-d-s.com/dubai/spy-valley-marlborough-sauvignon-blanc-nz1025.html,new_zealand,https://www.vivino.com/FR/en/wines/3527948,4,Spy Valley Sauvignon Blanc 0,—,new-zealand,marlborough,17094,79,20 - 30 USD,80
9,21.85,Framingham Marlborough Classic Riesling,https://www.i-d-s.com/dubai/framingham-marlborough-classic-riesling-nz4005.html,new_zealand,https://www.vivino.com/FR/en/wines/4879612,4,Framingham Classic Riesling 0,"18,95",new-zealand,marlborough,2450,79,20 - 30 USD,80
10,16.9,Tinpot Hut Sauvignon Blanc,https://www.i-d-s.com/dubai/tinpot-hut-sauvignon-blanc-nz4003.html,new_zealand,https://www.vivino.com/FR/en/wines/3337436,4,Tinpot Hut Sauvignon Blanc 0,—,new-zealand,marlborough,3561,96,10 - 20 USD,100
11,40.35,Greywacke Chardonnay,https://www.i-d-s.com/dubai/greywacke-chardonnay-nz4011.html,new_zealand,https://www.vivino.com/FR/en/wines/4800539,4,Greywacke Chardonnay 0,"32,50",new-zealand,marlborough,1841,95,40 - 50 USD,100
0,27.9,Greywacke Marlborough Riesling,https://www.i-d-s.com/dubai/greywacke-marlborough-riesling-nz1031.html,new_zealand,https://www.vivino.com/FR/en/wines/4800542,4,Greywacke Riesling 0,"27,90",new-zealand,marlborough,882,72,20 - 30 USD,80
1,15.65,Matua Valley Sauvignon Blanc,https://www.i-d-s.com/dubai/matua-valley-sauvignon-blanc-nz1001.html,new_zealand,https://www.vivino.com/FR/en/wines/4380313,4,Matua Single Vineyard Sauvignon Blanc 0,—,new-zealand,awatere-valley,317,75,10 - 20 USD,80
2,13.8,Elgin Vintners Pinot Noir,https://www.i-d-s.com/dubai/elgin-vintners-pinot-noir-za4079.html,south_africa,https://www.vivino.com/FR/en/wines/4521905,4,Elgin Vintners Pinot Noir 0,—,south-africa,elgin,3076,96,10 - 20 USD,100
3,9.55,"Spice Route Pinotage ,Swartland",https://www.i-d-s.com/dubai/spice-route-pinotage-swartland-za4065.html,south_africa,https://www.vivino.com/FR/en/wines/2174670,4,Spice Route Pinotage 0,"19,95",south-africa,swartland,4036,79,0 - 10 USD,80
4,12.25,Elgin Vintners Chardonnay,https://www.i-d-s.com/dubai/elgin-vintners-chardonnay-za4077.html,south_africa,https://www.vivino.com/FR/en/wines/4206009,4,Elgin Vintners Chardonnay 0,—,south-africa,elgin,1148,96,10 - 20 USD,100
0,13.75,Coterie Cabernet Franc Malbec,https://www.i-d-s.com/dubai/coterie-cabernet-franc-malbec-za1071.html,south_africa,https://www.vivino.com/FR/en/wines/165977300,4,Wildeberg Coterie Cabernet Franc - Malbec 0,"15,00",south-africa,coastal-region,416,81,10 - 20 USD,90
1,13.75,Coterie Semillon Sauvignon Blanc,https://www.i-d-s.com/dubai/coterie-semillon-sauvignon-blanc-za1069.html,south_africa,https://www.vivino.com/FR/en/wines/165622646,4,Wildeberg Coterie Semillon - Sauvignon Blanc 0,"10,72",south-africa,coastal-region,335,82,10 - 20 USD,90
2,7.85,Mooiplaas The Peach Chenin Blanc,https://www.i-d-s.com/dubai/mooiplaas-the-peach-white-blend-za1008.html,south_africa,https://www.vivino.com/FR/en/wines/1471486,4,Bellingham The Bernard Series Old Vine Chenin Blanc 0,"18,00",south-africa,coastal-region,6490,52,0 - 10 USD,60
3,7.4,Bodega Norton Finca La Colonia Colección Sauvignon Blanc,https://www.i-d-s.com/dubai/bodega-norton-finca-la-colonia-colecci-n-sauvignon-blanc-ag4003.html,argentina,https://www.vivino.com/FR/en/wines/165744168,0,Bodega Norton Finca La Colonia Colección Sauvignon Blanc 0,—,argentina,lujan-de-cuyo,-,98,0 - 10 USD,100
4,32.35,Chapel Down English Sparkling Rosé,https://www.i-d-s.com/dubai/chapel-down-english-rose-nv-sw1048.html,uk,https://www.vivino.com/FR/en/wines/5955651,4,Chapel Down English Sparkling Rosé 0,—,united-kingdom,kent,264,97,30 - 40 USD,100
5,30,"Freemark Abbey Merlot, Napa Valley",https://www.i-d-s.com/dubai/freemark-abbey-merlot-napa-valley-us2045.html,usa,https://www.vivino.com/FR/en/wines/3994806,4,Freemark Abbey Merlot 0,—,united-states,napa-valley,4713,77,30 - 40 USD,80
6,30.5,"Robert Mondavi Cabernet Sauvignon, Napa Valley",https://www.i-d-s.com/dubai/robert-mondavi-cabernet-sauvignon-napa-valley-us2046.html,usa,https://www.vivino.com/FR/en/wines/1502039,4,Robert Mondavi Winery Cabernet Sauvignon 0,"149,00",united-states,napa-valley,48112,77,30 - 40 USD,80
7,23.5,"Kendall-Jackson 'Jackson Estate' Cabernet Sauvignon, Alexander Valley",https://www.i-d-s.com/dubai/kendall-jackson-jackson-estate-cabernet-sauvignon-alexander-valley-us2097.html,usa,https://www.vivino.com/FR/en/wines/16226750,4,Kendall-Jackson Jackson Estate Cabernet Sauvignon 0,—,united-states,alexander-valley,1193,83,20 - 30 USD,90
8,19.13,"Murphy-Goode ""Liar's Dice"" Zinfandel, Sonoma County",https://www.i-d-s.com/dubai/murphy-goode-liar-s-dice-zinfandel-sonoma-county-us2095.html,usa,https://www.vivino.com/FR/en/wines/1485350,4,Murphy-Goode Liar's Dice Zinfandel 0,—,united-states,sonoma-county,4377,80,10 - 20 USD,80
9,23.3,Jordan Vineyard &amp; Winery Chardonnay,https://www.i-d-s.com/dubai/jordan-vineyard-winery-chardonnay-us1072.html,usa,https://www.vivino.com/FR/en/wines/4764489,4,Golan Heights Winery Yarden Odem Organic Vineyard Chardonnay 0,"39,44",israel,galilee,1950,57,20 - 30 USD,60
10,14.2,Bread &amp; Butter Pinot Noir,https://www.i-d-s.com/dubai/bread-butter-pinot-noir-us1014.html,usa,https://www.vivino.com/FR/en/wines/4506337,4,Bread \u0026 Butter Pinot Noir 0,"14,90",united-states,napa-valley,74259,79,10 - 20 USD,80
11,14.2,Bread &amp; Butter Cabernet Sauvignon,https://www.i-d-s.com/dubai/bread-butter-cabernet-sauvignon-us1015.html,usa,https://www.vivino.com/FR/en/wines/156654588,4,Bread \u0026 Butter Cabernet Sauvignon 0,—,united-states,california,36941,83,10 - 20 USD,90
0,17.01,Wente Vineyards Riva Ranch Pinot Noir,https://www.i-d-s.com/dubai/wente-vineyards-riva-ranch-pinot-noir-us1033.html,usa,https://www.vivino.com/FR/en/wines/142588352,4,Wente Vineyards Riva Ranch Pinot Noir 0,—,united-states,arroyo-seco,3626,97,10 - 20 USD,100
1,23.6,Ironstone Vineyards Rous Vineyard Old Vine Reserve Zinfandel,https://www.i-d-s.com/dubai/ironstone-vineyards-rous-vineyard-old-vine-reserve-zinfandel-us1034.html,usa,https://www.vivino.com/FR/en/wines/4729636,4,Ironstone Deaver Vineyard Reserve Old Vine Zinfandel 0,—,united-states,amador-county,191,74,20 - 30 USD,80
2,12.75,Balthasar Ress Schloss Reichartshausen Riesling Spatlese,https://www.i-d-s.com/dubai/balthasar-ress-schloss-reichartshausen-riesling-spatlese-ge4010.html,germany,https://www.vivino.com/FR/en/wines/4820119,4,Balthasar Ress Schloss Reichartshausen Riesling Spätlese 0,—,germany,rheingau,212,96,10 - 20 USD,100
3,7.55,Schwedhelm Sauvignon Blanc,https://www.i-d-s.com/dubai/schwedhelm-sauvignon-blanc-ge4036.html,germany,https://www.vivino.com/FR/en/wines/149185288,4,Schwedhelm Zellertal Zellertal Sauvignon Blanc 0,—,germany,pfalz,248,70,0 - 10 USD,70
4,8.8,"Bassermann-Jordan Gelber Muskateller, (Organic)",https://www.i-d-s.com/dubai/bassermann-jordan-gelber-muskateller-organic-ge4038.html,germany,https://www.vivino.com/FR/en/wines/4780857,4,Dr. Von Bassermann-Jordan Gelber Muskateller 0,—,germany,pfalz,398,80,0 - 10 USD,80
5,5.4,Sagenhaft Rosé Cleebroon &amp; Guglingen,https://www.i-d-s.com/dubai/sagenhaft-ros-cleebroon-guglingen-ge4051.html,germany,https://www.vivino.com/FR/en/wines/160955894,4,Cleebronn \u0026 Güglingen Sagenhaft Rosé Trocken 0,—,germany,wurttemberg,119,42,0 - 10 USD,50
6,10.6,"Kaiken Clásico, Mendoza Cabernet Sauvignon",https://www.i-d-s.com/dubai/kaiken-cl-sico-mendoza-cabernet-sauvignon-ag1010.html,argentina,https://www.vivino.com/FR/en/wines/173090143,0,Kaiken Clásico Cabernet Sauvignon 0,—,argentina,mendoza,-,86,10 - 20 USD,90
7,7.1,Korrell Little Lion Rosé,https://www.i-d-s.com/dubai/korrell-little-lion-ros-ge4053.html,germany,https://www.vivino.com/FR/en/wines/167743539,4,Korrell Little Lion Rosé 0,—,germany,nahe,148,96,0 - 10 USD,100
8,35.6,Balthasar Ress Hattenheim Nussbrunnen Riesling Spatlese,https://www.i-d-s.com/dubai/balthasar-ress-hattenheim-nussbrunnen-riesling-spatlese-ge1005.html,germany,https://www.vivino.com/FR/en/wines/2356584,4,Balthasar Ress Hattenheim Nussbrunnen Riesling Spätlese 0,—,germany,rheingau,311,96,30 - 40 USD,100
9,10.55,Contero Moscato d`Asti,https://www.i-d-s.com/dubai/contero-moscato-d-asti-sw4060.html,italy,https://www.vivino.com/FR/en/wines/1755327,4,Contero Moscato d'Asti 0,—,italy,moscato-dasti,172,91,10 - 20 USD,100
10,16.65,"Villa Antinori""Antinori Nel Chianti Classico Riserva""",https://www.i-d-s.com/dubai/villa-antinori-antinori-nel-chianti-classico-riserva-it4111.html,italy,https://www.vivino.com/FR/en/wines/1502725,4,Antinori Villa Antinori Chianti Classico Riserva 0,"24,38",italy,chianti-classico,44325,80,10 - 20 USD,80
11,8.85,Corte Giara Valpolicella Ripasso,https://www.i-d-s.com/dubai/corte-giara-valpolicella-ripasso-it4157.html,italy,https://www.vivino.com/FR/en/wines/156287760,4,Corte Giara La Groletta Valpolicella Ripasso 0,"13,95",italy,valpolicella-ripasso,15505,82,0 - 10 USD,90
0,10.05,Stefano Accordini Valpolicella Ripasso Acinatico,https://www.i-d-s.com/dubai/stefano-accordini-valpolicella-ripasso-acinatico-it4167.html,italy,https://www.vivino.com/FR/en/wines/1603671,4,Stefano Accordini Acinatico Valpolicella Classico Superiore Ripasso 0,"14,99",italy,valpolicella-ripasso-classico,11294,67,10 - 20 USD,70
1,4.85,Bosco Del Merlo Campo Camino Turranio Sauvignon Blanc,https://www.i-d-s.com/dubai/bosco-del-merlo-campo-camino-turranio-sauvignon-blanc-it4168.html,italy,https://www.vivino.com/FR/en/wines/5091123,4,Bosco del Merlo Turranio Sauvignon Blanc 0,—,italy,lison-pramaggiore,2248,84,0 - 10 USD,90
2,34.15,Dogliotti Barolo,https://www.i-d-s.com/dubai/dogliotti-barolo-it2005.html,italy,https://www.vivino.com/FR/en/wines/7996960,4,Dogliotti 1870 Barolo 0,—,italy,barolo,612,82,30 - 40 USD,90
3,26.95,Bottega Prosecco Brut Rosé,https://www.i-d-s.com/dubai/bottega-prosecco-brut-ros-sw1017.html,italy,https://www.vivino.com/FR/en/wines/166536188,4,Montelvini Prosecco Rosé Brut 0,—,italy,prosecco,715,63,20 - 30 USD,70
4,30.5,Mandrarossa Bertolino Soprano Grillo Wooden Box,https://www.i-d-s.com/dubai/mandrarossa-bertolino-soprano-grillo-wooden-box-it4072.html,italy,https://www.vivino.com/FR/en/wines/160209135,4,Mandrarossa Bertolino Soprano Bianco 0,"15,90",italy,sicilia,275,78,30 - 40 USD,80
5,15.55,"Santa Margherita, Chianti Classico DOCG",https://www.i-d-s.com/dubai/santa-margherita-chianti-classico-docg-it1076.html,italy,https://www.vivino.com/FR/en/wines/2485908,4,Santa Margherita Chianti Classico Riserva 0,—,italy,chianti-classico,8552,83,10 - 20 USD,90
6,13.07,Allegrini Oasi Mantellina Lugana,https://www.i-d-s.com/dubai/allegrini-oasi-mantellina-lugana-it4025.html,italy,https://www.vivino.com/FR/en/wines/162746584,4,Allegrini Oasi Mantellina Lugana 0,—,italy,lugana,1957,97,10 - 20 USD,100
7,31.65,Pieropan Ruberpan` Valpolicella Superiore,https://www.i-d-s.com/dubai/pieropan-ruberpan-valpolicella-superiore-it4161.html,italy,https://www.vivino.com/FR/en/wines/1510833,4,Pieropan Ruberpan Valpolicella Superiore 0,"26,36",italy,valpolicella,4559,96,30 - 40 USD,100
8,16.95,"Terre Antiche, Gavi di Gavi, Piemonte",https://www.i-d-s.com/dubai/terre-antiche-gavi-di-gavi-piemonte-it1001.html,italy,https://www.vivino.com/FR/en/wines/2407446,4,Giustiniana Terre Antiche Gavi del Comune di Gavi 0,—,italy,gavi,858,61,10 - 20 USD,70
9,27.7,Antinori San Giovanni della Sala Orvieto Classico Superiore,https://www.i-d-s.com/dubai/antinori-san-giovanni-della-sala-orvieto-classico-superiore-it1017.html,italy,https://www.vivino.com/FR/en/wines/3191899,4,Antinori Castello della Sala San Giovanni della Sala Classico Superiore 0,"20,31",italy,orvieto,8393,77,20 - 30 USD,80
10,30.8,Bodegas Y Viñedos Aalto Crianza Grenache,https://www.i-d-s.com/dubai/bodegas-y-vi-edos-aalto-crianza-grenache-sp4102.html,spain,https://www.vivino.com/FR/en/wines/158597683,4,Viñedos y Bodegas Muñoz El Real Gran Joya Crianza Selección Especial 0,—,spain,la-mancha,196,47,30 - 40 USD,50
11,9.1,"Bodegas Y Vinedos Valderiz ""Valderiz De Chiripa""",https://www.i-d-s.com/dubai/bodegas-y-vinedos-valderiz-valderiz-de-chiripa-sp4080.html,spain,https://www.vivino.com/FR/en/wines/161405433,4,Viñedos y Bodegas Muñoz Finca Muñoz Colección de la Familia 0,—,spain,castilla-la-mancha,1010,44,0 - 10 USD,50
0,14.3,"Vinyes Domenech""Rita"",",https://www.i-d-s.com/dubai/vinyes-domenech-rita-sp4049.html,spain,https://www.vivino.com/FR/en/wines/4884613,4,Vinyes Domenech Rita 0,—,spain,montsant,505,86,10 - 20 USD,90
0,14.35,Álvaro Palacios Camins De Priorat Grenache,https://www.i-d-s.com/dubai/lvaro-palacios-camins-de-priorat-grenache-sp4045.html,spain,https://www.vivino.com/FR/en/wines/1662068,4,Álvaro Palacios Camins del Priorat 0,"26,00",spain,priorat,39511,87,10 - 20 USD,90
1,29.55,"Emilio Moro Crianza, Ribera Del Duero",https://www.i-d-s.com/dubai/emilio-moro-crianza-ribera-del-duero-sp4090.html,spain,https://www.vivino.com/FR/en/wines/143538267,4,Bodegas Famoro Emilio Moro Crianza Ribera Del Duero 0,—,spain,ribera-del-duero,138,80,20 - 30 USD,80
2,17.85,"Bodega Contador Predicador Rioja,",https://www.i-d-s.com/dubai/bodega-contador-predicador-rioja-sp4027.html,spain,https://www.vivino.com/FR/en/wines/1491555,4,Bodega Contador (Benjamín Romeo) Predicador Rioja 0,"32,95",spain,rioja,13754,76,10 - 20 USD,80
3,20.1,"Argyros, Assyrtiko",https://www.i-d-s.com/dubai/argyros-assyrtiko-gk4010.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/4321316,4,Argyros Assyrtiko 0,"49,22",greece,santorini,8035,92,20 - 30 USD,100
4,31.65,Herdade Do Esporão Reserva Red Magnum (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-magnum-1-5l-pt4030.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/3679767,4,Quinta do Portal Douro Reserva Red 0,—,portugal,douro,7818,55,30 - 40 USD,60
5,19.01,"Chateau Kardenakhi ""Tsarapi"" qvevri 2016 Nagdi Marani",https://www.i-d-s.com/dubai/chateau-kardenakhi-tsarapi-qvevri-2016-nagdi-marani-go1006.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/147705001,4,ნაგდი მარანი (Nagdi Marani) ცარაპი ქვერი ქარვა მშრალი (Tsarapi Qveri Amber Dry) 0,—,georgia,kakheti,142,36,10 - 20 USD,40
6,12.45,Alpha Estate Malagouzia Single Vineyard Turtles,https://www.i-d-s.com/dubai/catalog/product/view/id/12726/s/alpha-estate-malagouzia-single-vineyard-turtles-gk1001/category/486/,rest-of-the-world,https://www.vivino.com/FR/en/wines/8250877,4,Alpha Estate (Κτήμα Αλφα) Malagouzia Turtles Vineyard 0,"10,90",greece,florina,8796,71,10 - 20 USD,80
7,28.2,Alpha Estate Red,https://www.i-d-s.com/dubai/alpha-estate-red-gk1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/1935043,4,Alpha Estate (Κτήμα Αλφα) Estate Red (S.M.X) 0,"14,90",greece,florina,6152,52,20 - 30 USD,60
8,18.9,Ktima Gerovassiliou White,https://www.i-d-s.com/dubai/ktima-gerovassiliou-white-gk1010.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/9428832,4,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) White 0,—,greece,epanomi,6616,68,10 - 20 USD,70
9,20.95,Ktima Gerovassiliou Xinomavro Rosé,https://www.i-d-s.com/dubai/ktima-gerovassiliou-xinomavro-rose-gk1011.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/159091256,4,Ktima Gerovassiliou (Κτήμα Γεροβασιλείου) Xinomavro (ξινόμαυρο) Rosé 0,—,greece,macedonia,952,65,20 - 30 USD,70
10,35.1,"Saint-Émilion Grand Cru, Château Tour de Capet, Bordeaux, France",https://www.i-d-s.com/dubai/saint-milion-grand-cru-ch-teau-tour-de-capet-bordeaux-france-fr1335.html,france,https://www.vivino.com/FR/en/wines/3670448,3.9,Château Tour de Capet Saint-Émilion Grand Cru 0,-,-,-,-,50,30 - 40 USD,50
11,13.4,Domaine Roblin Sancerre Blanc ‘Terres Blanches’,https://www.i-d-s.com/dubai/domaine-roblin-sancerre-blanc-terres-blanches-fr4369.html,france,https://www.vivino.com/FR/en/wines/145359082,3.9,Domaine de Terres Blanches Sancerre Blanc 0,"40,00",france,sancerre,760,67,10 - 20 USD,70
0,70.7,Louis Jadot Pommard,https://www.i-d-s.com/dubai/louis-jadot-pommard-fr2057.html,france,https://www.vivino.com/FR/en/wines/1469006,3.9,Louis Jadot Pommard 0,"58,00",france,pommard,3329,95,70 - 80 USD,100
1,27.35,Schröder and Schÿler Margaux Private Selection,https://www.i-d-s.com/dubai/schr-der-and-sch-ler-margaux-private-selection-fr1299.html,france,https://www.vivino.com/FR/en/wines/4869718,3.9,Schröder \u0026 Schÿler Private Selection Margaux 0,—,france,margaux,211,72,20 - 30 USD,80
2,19.6,"JCB No. 21` Crémant de Bourgogne Brut, JCB by Jean-Charles Boisset, Burgundy",https://www.i-d-s.com/dubai/jcb-no-21-cr-mant-de-bourgogne-brut-jcb-by-jean-charles-boisset-burgundy-sw1071.html,france,https://www.vivino.com/FR/en/wines/2170407,3.9,JCB (Jean-Charles Boisset) JCB No. 21 Brut (Burgundy) 0,—,france,cremant-de-bourgogne,1501,50,10 - 20 USD,50
3,46.3,"M.Chapoutier, Châteauneuf-du-Pape, Collection Bio Rouge",https://www.i-d-s.com/dubai/m-chapoutier-ch-teauneuf-du-pape-collection-bio-rouge-fr1276.html,france,https://www.vivino.com/FR/en/wines/154656459,3.9,M. Chapoutier Châteauneuf-du-Pape Collection Bio 0,"34,40",france,chateauneuf-du-pape,466,91,40 - 50 USD,100
4,12.25,"Marius, Avenue de la Gare Syrah, IGP Collines Rhodaniennes ",https://www.i-d-s.com/dubai/marius-avenue-de-la-gare-syrah-igp-collines-rhodaniennes-fr1275.html,france,https://www.vivino.com/FR/en/wines/169451999,3.9,M. Chapoutier Marius Avenue de la Gare Syrah 0,—,france,igp-collines-rhodaniennes,34,59,10 - 20 USD,60
5,28.7,"Yangarra Estate Grenache-Shiraz, Mourvedre, McLaren Vale",https://www.i-d-s.com/dubai/yangarra-estate-grenache-shiraz-mourvedre-mclaren-vale-au2022.html,australia,https://www.vivino.com/FR/en/wines/157328898,0,United Cellars Grenache - Shiraz by Yangarra Estate 0,—,australia,mclaren-vale,10657,50,20 - 30 USD,50
6,28.7,"Yangarra Estate Shiraz, McLaren Vale",https://www.i-d-s.com/dubai/yangarra-estate-shiraz-mclaren-vale-au2023.html,australia,https://www.vivino.com/FR/en/wines/161967509,0,United Cellars Selection Shiraz by Yangarra Estate 0,—,australia,mclaren-vale,-,43,20 - 30 USD,50
7,51.75,Mumm Cordon Rouge Brut,https://www.i-d-s.com/dubai/mumm-cordon-rouge-brut-cp1008.html,france,https://www.vivino.com/FR/en/wines/1469170,3.9,G.H. Mumm (Cordon Rouge) Brut Champagne 0,"37,90",france,champagne,34693,70,50 - 60 USD,70
8,18.2,"Château Chasse-Spleen, Bordeaux Blanc",https://www.i-d-s.com/dubai/ch-teau-chasse-spleen-bordeaux-blanc-fr4084.html,france,https://www.vivino.com/FR/en/wines/4314435,3.9,Château Chasse-Spleen Blanc de Chasse-Spleen Bordeaux 0,"21,00",france,bordeaux,1698,67,10 - 20 USD,70
