price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price_bucket,confidence bucket
27.20,"WillaKenzie Pinot Noir, Willamette Valley",https://www.i-d-s.com/dubai/willakenzie-pinot-noir-willamette-valley-us2146.html,usa,https://www.vivino.com/FR/en/wines/154918576,4.1,WillaKenzie Estate Pinot Noir 0,—,united-states,willamette-valley,1983,64,20 - 30 USD,70
19.99,"Murphy-Goode ""Liar's Dice"" Zinfandel, Sonoma County",https://www.i-d-s.com/dubai/murphy-goode-liar-s-dice-zinfandel-sonoma-county-us2095.html,usa,https://www.vivino.com/FR/en/wines/1485350,4,Murphy-Goode Liar's Dice Zinfandel 0,—,united-states,sonoma-county,4546,80,10 - 20 USD,80
14.20,Bread &amp; Butter Chardonnay,https://www.i-d-s.com/dubai/bread-butter-chardonnay-us1001.html,usa,https://www.vivino.com/FR/en/wines/4065555,3.9,Bread \u0026 Butter Chardonnay 0,—,united-states,california,56041,79,10 - 20 USD,80
19.99,"Kendall-Jackson Vintner's Reserve Merlot, Sonoma County",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-merlot-california-us2200.html,usa,https://www.vivino.com/FR/en/wines/1964483,3.7,Kendall-Jackson Vintner's Reserve Merlot 0,—,united-states,sonoma-county,7409,85,10 - 20 USD,90
17.99,"Kendall-Jackson Vintner's Reserve Cabernet Sauvignon, Sonoma County",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-cabernet-sauvignon-california-us2090.html,usa,https://www.vivino.com/FR/en/wines/1606885,3.8,Kendall-Jackson Vintner's Reserve Cabernet Sauvignon 0,—,united-states,sonoma-county,24478,88,10 - 20 USD,90
21.50,"Kendall-Jackson 'Jackson Estate' Pinot Noir, Anderson Valley",https://www.i-d-s.com/dubai/kendall-jackson-jackson-estate-pinot-noir-anderson-valley-us2074.html,usa,https://www.vivino.com/FR/en/wines/9286129,3.9,Kendall-Jackson Jackson Estate Pinot Noir 0,—,united-states,anderson-valley,970,82,20 - 30 USD,90
12.99,"Kendall-Jackson Vintner's Reserve Zinfandel, Mendocino",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-zinfandel-mendocino-us2069.html,usa,https://www.vivino.com/FR/en/wines/1661845,3.8,Kendall-Jackson Vintner's Reserve Zinfandel 0,—,united-states,mendocino-county,13047,89,10 - 20 USD,90
11.99,Murphy Goode Merlot,https://www.i-d-s.com/dubai/murphy-goode-merlot-us1050.html,usa,https://www.vivino.com/FR/en/wines/1646908,3.7,Murphy-Goode Merlot 0,—,united-states,california,3006,90,10 - 20 USD,90
12.35,Line 39 Caberet Sauvignon,https://www.i-d-s.com/dubai/line-39-caberet-sauvignon-us1069.html,usa,https://www.vivino.com/FR/en/wines/4026775,3.6,Line 39 Cabernet Sauvignon 0,—,united-states,california,13105,94,10 - 20 USD,100
12.35,Line 39 Merlot,https://www.i-d-s.com/dubai/line-39-merlot-us1068.html,usa,https://www.vivino.com/FR/en/wines/4898920,3.6,Line 39 Merlot 0,—,united-states,central-coast,1216,93,10 - 20 USD,100
12.35,Line 39 Pinot Noir,https://www.i-d-s.com/dubai/line-39-pinot-noir-us1067.html,usa,https://www.vivino.com/FR/en/wines/5195996,3.6,Line 39 Pinot Noir 0,—,united-states,california,13981,95,10 - 20 USD,100
9.75,Dark Horse Cabernet Sauvignon,https://www.i-d-s.com/dubai/dark-horse-cabernet-sauvignon-us2233.html,usa,https://www.vivino.com/FR/en/wines/6379451,3.6,Dark Horse Cabernet Sauvignon 0,—,united-states,california,44953,97,0 - 10 USD,100
11.45,Leaping Horse Chardonnay,https://www.i-d-s.com/dubai/leaping-horse-chardonnay-us1097.html,usa,https://www.vivino.com/FR/en/wines/4276317,3.5,Leaping Horse Chardonnay 0,—,united-states,california,673,96,10 - 20 USD,100
11.45,Leaping Horse Pinot Grigio,https://www.i-d-s.com/dubai/leaping-horse-pinot-grigio-us1096.html,usa,https://www.vivino.com/FR/en/wines/152490503,3.7,Leaping Horse Pinot Grigio 0,—,united-states,california,110,96,10 - 20 USD,100
10.95,Leaping Horse Cabernet Sauvignon,https://www.i-d-s.com/dubai/leaping-horse-cabernet-sauvignon-us1095.html,usa,https://www.vivino.com/FR/en/wines/3097444,3.6,Leaping Horse Cabernet Sauvignon 0,—,united-states,california,1686,97,10 - 20 USD,100
11.45,Leaping Horse Merlot,https://www.i-d-s.com/dubai/leaping-horse-merlot-us1094.html,usa,https://www.vivino.com/FR/en/wines/4580514,3.5,Leaping Horse Merlot 0,—,united-states,california,1428,95,10 - 20 USD,100
11.65,Obsession Symphony-Peach,https://www.i-d-s.com/dubai/obsession-symphony-peach-us1093.html,usa,https://www.vivino.com/FR/en/wines/172705924,0,Ironstone Obsession Symphony - Peach 0,—,united-states,california,-,77,10 - 20 USD,80
12.15,Obsession Rose,https://www.i-d-s.com/dubai/obsession-rose-us1091.html,usa,https://www.vivino.com/FR/en/wines/168684260,3.3,Ironstone Obsession Rosé 0,—,united-states,california,28,65,10 - 20 USD,70
12.15,Obsession Symphony,https://www.i-d-s.com/dubai/obsession-symphony-us1090.html,usa,https://www.vivino.com/FR/en/wines/1522848,3.8,Ironstone Obsession Symphony 0,—,united-states,california,4994,75,10 - 20 USD,80
4.99,Barefoot Sweet Red,https://www.i-d-s.com/dubai/barefoot-sweet-red-us2222.html,usa,https://www.vivino.com/FR/en/wines/1469960,3.5,Barefoot Sweet Red 0,—,united-states,california,5284,95,0 - 10 USD,100
12.95,Apothic Red Cabernet Sauvignon,https://www.i-d-s.com/dubai/apothic-red-cabernet-sauvignon-us2227.html,usa,https://www.vivino.com/FR/en/wines/1500166,3.5,Cono Sur Organic Red Blend (Cabernet Sauvignon - Carmenere - Syrah) 0,—,chile,colchagua-valley,16689,53,10 - 20 USD,60
21.99,"Kendall-Jackson Grand Reserve Pinot Noir, Anderson Valley",https://www.i-d-s.com/dubai/kendall-jackson-grand-reserve-pinot-noir-anderson-valley-us2075.html,usa,https://www.vivino.com/FR/en/wines/2527104,3.7,Kendall-Jackson Grand Reserve Pinot Noir 0,—,united-states,monterey-county,844,83,20 - 30 USD,90
16.99,"Cambria Estate ""Katherine's Vineyard"" Chardonnay",https://www.i-d-s.com/dubai/cambria-estate-katherine-s-vineyard-chardonnay-us2105.html,usa,https://www.vivino.com/FR/en/wines/2704236,3.8,Cambria Chardonnay Katherine's Vineyard 0,48.95,united-states,santa-maria-valley,6792,70,10 - 20 USD,70
14.45,"Nielson Chardonnay, Santa Barbara",https://www.i-d-s.com/dubai/nielson-chardonnay-santa-barbara-us2119.html,usa,https://www.vivino.com/FR/en/wines/4725935,3.8,Nielson Santa Barbara County Chardonnay 0,—,united-states,santa-barbara-county,1584,57,10 - 20 USD,60
22.45,Byron Nielson Vineyard Chardonnay,https://www.i-d-s.com/dubai/byron-nielson-vineyard-chardonnay-us2131.html,usa,https://www.vivino.com/FR/en/wines/157535316,4.1,Byron Nielson Vineyard Chardonnay 0,—,united-states,santa-maria-valley,194,97,20 - 30 USD,100
12.90,Ironstone Vineyards Reserve Chardonnay,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-chardonnay-us1108.html,usa,https://www.vivino.com/FR/en/wines/4729661,3.6,Ironstone Reserve Chardonnay 0,—,united-states,sierra-foothills,876,82,10 - 20 USD,90
17.10,Charles Smith Devil Merlot,https://www.i-d-s.com/dubai/charles-smith-devil-merlot-us1054.html,usa,https://www.vivino.com/FR/en/wines/1776122,3.6,Charles Smith The Velvet Devil Merlot 0,—,united-states,washington,22204,80,10 - 20 USD,80
14.99,"Columbia Crest, Grand Estates Chardonnay",https://www.i-d-s.com/dubai/columbia-crest-grand-estates-chardonnay-us1105.html,usa,https://www.vivino.com/FR/en/wines/2070826,3.7,Columbia Crest Grand Estates Chardonnay 0,21.63,united-states,washington,6842,96,10 - 20 USD,100
12.95,Line 39 Pinot Grigio,https://www.i-d-s.com/dubai/line-39-pinot-grigio-us1064.html,usa,https://www.vivino.com/FR/en/wines/25753571,3.5,Line 39 Pinot Grigio 0,—,united-states,california,350,95,10 - 20 USD,100
9.99,"Columbia Crest, Two Vines Chardonnay",https://www.i-d-s.com/dubai/columbia-crest-two-vines-chardonnay-us1104.html,usa,https://www.vivino.com/FR/en/wines/4715425,0,Two Vines Semillon - Chardonnay 0,—,united-states,us-columbia-valley,6842,58,0 - 10 USD,60
12.05,Line 39 Sauvignon Blanc,https://www.i-d-s.com/dubai/line-39-sauvignon-blanc-us1065.html,usa,https://www.vivino.com/FR/en/wines/3988440,3.5,Line 39 Sauvignon Blanc 0,—,united-states,california,3615,96,10 - 20 USD,100
12.05,Line 39 Chardonnay,https://www.i-d-s.com/dubai/line-39-chardonnay-us1066.html,usa,https://www.vivino.com/FR/en/wines/2796883,3.6,Line 39 Chardonnay 0,—,united-states,california,1420,95,10 - 20 USD,100
29.99,"Jordan Winery Chardonnay, Russian River Valley",https://www.i-d-s.com/dubai/jordan-vineyard-winery-chardonnay-us1072.html,usa,https://www.vivino.com/FR/en/wines/2073111,4,Jordan Chardonnay 0,—,united-states,russian-river-valley,8296,55,20 - 30 USD,60
10.65,Callaway Merlot,https://www.i-d-s.com/dubai/callaway-merlot-us1062.html,usa,https://www.vivino.com/FR/en/wines/3393032,3.4,Callaway Cellar Selection Merlot 0,—,united-states,california,770,61,10 - 20 USD,70
12.35,Line 39 Excursion Red Blend,https://www.i-d-s.com/dubai/line-39-excursion-red-blend-us1070.html,usa,https://www.vivino.com/FR/en/wines/154375053,3.7,Line 39 Red Blend (Excursion) 0,—,united-states,california,2779,62,10 - 20 USD,70
12.35,Line 39 Petite Sirah,https://www.i-d-s.com/dubai/line-39-petite-sirah-us1071.html,usa,-,-,-,-,-,-,-,0,10 - 20 USD,0
51.95,"Jordan Winery Cabernet Sauvignon, Alexander Valley",https://www.i-d-s.com/dubai/jordan-vineyard-winery-cabernet-sauvignon-us1073.html,usa,https://www.vivino.com/FR/en/wines/1564177,4.3,Jordan Cabernet Sauvignon 0,285.98,united-states,alexander-valley,45723,68,50 - 60 USD,70
11.99,"Kendall-Jackson Vintner's Reserve Chardonnay, California",https://www.i-d-s.com/dubai/kendall-jackson-vintner-s-reserve-chardonnay-california-us2001.html,usa,https://www.vivino.com/FR/en/wines/1490740,3.9,Kendall-Jackson Vintner's Reserve Chardonnay 0,—,united-states,california,48807,88,10 - 20 USD,90
5.99,Douglass Hill Chardonnay,https://www.i-d-s.com/dubai/douglass-hill-chardonnay-us1003.html,usa,https://www.vivino.com/FR/en/wines/4806674,3.3,Douglass Hill Winery Chardonnay 0,—,united-states,california,445,84,0 - 10 USD,90
9.75,Dark Horse Sauvignon Blanc,https://www.i-d-s.com/dubai/dark-horse-sauvignon-blanc-us1004.html,usa,https://www.vivino.com/FR/en/wines/19020305,3.6,Dark Horse Sauvignon Blanc 0,—,united-states,california,7462,96,0 - 10 USD,100
9.75,Dark Horse Chardonnay,https://www.i-d-s.com/dubai/dark-horse-chardonnay-us1005.html,usa,https://www.vivino.com/FR/en/wines/2175374,3.5,Dark Horse Chardonnay 0,—,united-states,california,14925,95,0 - 10 USD,100
13.55,Wente Vineyards Morning Fog Chardonnay,https://www.i-d-s.com/dubai/wente-vineyards-morning-fog-chardonnay-us1008.html,usa,https://www.vivino.com/FR/en/wines/1485697,3.9,Wente Vineyards Morning Fog Chardonnay 0,—,united-states,central-coast,30401,97,10 - 20 USD,100
14.35,Wente Vineyards Louis Mel Sauvignon Blanc,https://www.i-d-s.com/dubai/wente-vineyards-louis-mel-sauvignon-blanc-us1009.html,usa,https://www.vivino.com/FR/en/wines/3305510,3.6,Wente Vineyards Louis Mel Sauvignon Blanc 0,—,united-states,central-coast,1890,98,10 - 20 USD,100
7.20,The Bulletin Zinfandel Rosé,https://www.i-d-s.com/dubai/the-bulletin-zinfandel-rose-us1013.html,usa,https://www.vivino.com/FR/en/wines/158834977,3.6,Delicato The Bulletin Zinfandel Rosé 0,—,united-states,california,168,83,0 - 10 USD,90
15.60,Bread &amp; Butter Pinot Noir,https://www.i-d-s.com/dubai/bread-butter-pinot-noir-us1014.html,usa,https://www.vivino.com/FR/en/wines/4506337,4,Bread \u0026 Butter Pinot Noir 0,14.95,united-states,napa-valley,85711,79,10 - 20 USD,80
15.60,Bread &amp; Butter Cabernet Sauvignon,https://www.i-d-s.com/dubai/bread-butter-cabernet-sauvignon-us1015.html,usa,https://www.vivino.com/FR/en/wines/156654588,4,Bread \u0026 Butter Cabernet Sauvignon 0,14.95,united-states,california,42594,83,10 - 20 USD,90
8.30,Douglass Hill Shiraz,https://www.i-d-s.com/dubai/douglass-hill-shiraz-us1016.html,usa,-,-,-,-,-,-,-,0,0 - 10 USD,0
8.30,Douglass Hill Cabernet Sauvignon,https://www.i-d-s.com/dubai/douglass-hill-cabernet-sauvignon-us1017.html,usa,https://www.vivino.com/FR/en/wines/2801862,3.3,Douglass Hill Winery Cabernet Sauvignon 0,—,united-states,california,1080,88,0 - 10 USD,90
9.25,"Cabaret Frank No.2 ""The Aviary"", Old Vine Cabernet Franc",https://www.i-d-s.com/dubai/cabaret-frank-no-2-the-aviary-old-vine-cabernet-franc-us1021.html,usa,https://www.vivino.com/FR/en/wines/11324517,3.7,Cabaret Frank No. 2 The Aviary Cabernet Franc 0,—,united-states,california,1229,85,0 - 10 USD,90
9.75,Dark Horse Merlot,https://www.i-d-s.com/dubai/dark-horse-merlot-us1024.html,usa,https://www.vivino.com/FR/en/wines/8410815,3.6,Dark Horse Merlot 0,—,united-states,california,13456,94,0 - 10 USD,100
13.15,Robert Mondavi Woodbridge Cabernet Sauvignon,https://www.i-d-s.com/dubai/robert-mondavi-woodbridge-cabernet-sauvignon-us1025.html,usa,https://www.vivino.com/FR/en/wines/1526032,3.4,Woodbridge by Robert Mondavi Cabernet Sauvignon 0,—,united-states,california,33620,71,10 - 20 USD,80
9.99,Wente Vineyards Southern Hills Cabernet Sauvignon,https://www.i-d-s.com/dubai/wente-vineyards-southern-hills-cabernet-sauvignon-us1027.html,usa,https://www.vivino.com/FR/en/wines/2761366,3.9,Wente Vineyards Southern Hills Cabernet Sauvignon 0,—,united-states,central-coast,25705,98,0 - 10 USD,100
14.15,Wente Vineyards Beyer Ranch Zinfandel,https://www.i-d-s.com/dubai/wente-vineyards-beyer-ranch-zinfandel-us1028.html,usa,https://www.vivino.com/FR/en/wines/1533418,3.9,Wente Vineyards Beyer Ranch Zinfandel 0,—,united-states,california,10888,97,10 - 20 USD,100
14.15,Wente Vineyards Sandstone Merlot,https://www.i-d-s.com/dubai/wente-vineyards-sandstone-merlot-us1029.html,usa,https://www.vivino.com/FR/en/wines/3154510,3.8,Wente Vineyards Sandstone Merlot 0,—,united-states,central-coast,5660,97,10 - 20 USD,100
13.35,Apothic Red,https://www.i-d-s.com/dubai/apothic-red-us1030.html,usa,https://www.vivino.com/FR/en/wines/1469195,3.7,Apothic Red (Winemaker's Blend) 0,—,united-states,california,146538,50,10 - 20 USD,50
23.20,Wente Vineyards Charles Wetmore Cabernet Sauvignon,https://www.i-d-s.com/dubai/wente-vineyards-charles-wetmore-cabernet-sauvignon-us1032.html,usa,https://www.vivino.com/FR/en/wines/165019053,4.2,Wente Vineyards Charles Wetmore Reserve Cabernet Sauvignon 0,—,united-states,livermore-valley,44,91,20 - 30 USD,100
23.20,Wente Vineyards Riva Ranch Pinot Noir,https://www.i-d-s.com/dubai/wente-vineyards-riva-ranch-pinot-noir-us1033.html,usa,https://www.vivino.com/FR/en/wines/142588352,4,Wente Vineyards Riva Ranch Pinot Noir 0,—,united-states,arroyo-seco,3897,97,20 - 30 USD,100
21.80,Ironstone Vineyards Rous Vineyard Old Vine Reserve Zinfandel,https://www.i-d-s.com/dubai/ironstone-vineyards-rous-vineyard-old-vine-reserve-zinfandel-us1034.html,usa,https://www.vivino.com/FR/en/wines/4729636,4,Ironstone Deaver Vineyard Reserve Old Vine Zinfandel 0,—,united-states,amador-county,194,74,20 - 30 USD,80
22.50,Ironstone Vineyards Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/ironstone-vineyards-reserve-cabernet-sauvignon-us1035.html,usa,https://www.vivino.com/FR/en/wines/2136146,3.8,Pascual Toso Reserve Cabernet Sauvignon (Barrancas Vineyards) 0,—,argentina,mendoza,4979,57,20 - 30 USD,60
93.80,Pine Ridge Vineyards Cabernet Sauvignon,https://www.i-d-s.com/dubai/pine-ridge-vineyards-cabernet-sauvignon-us1039.html,usa,https://www.vivino.com/FR/en/wines/173102316,4.5,Pine Ridge Locked Horns Vineyard Single Vineyard Series Cabernet Sauvignon 0,—,united-states,stags-leap-district,91,68,90 - 100 USD,70
15.55,Taylor's Fine Tawny Port,https://www.i-d-s.com/dubai/taylor-s-fine-tawny-port-fd1004.html,portugal,https://www.vivino.com/FR/en/wines/1515514,3.8,Taylor's Fine Tawny Port 0,17.9,portugal,porto,4362,96,10 - 20 USD,100
21.60,Taylor's LBV,https://www.i-d-s.com/dubai/taylor-s-lbv-fd1005.html,portugal,https://www.vivino.com/FR/en/wines/1471379,4,Taylor's Late Bottled Vintage Port 0,24,portugal,porto,20551,50,20 - 30 USD,50
13.80,Sandeman Ruby Port,https://www.i-d-s.com/dubai/sandeman-ruby-port-fd2000.html,portugal,https://www.vivino.com/FR/en/wines/164942924,3.9,Sandeman Fine Ruby Port 0,14.78,portugal,porto,7255,84,10 - 20 USD,90
62.95,Offley Vintage Port,https://www.i-d-s.com/dubai/offley-vintage-port-fd2001.html,portugal,https://www.vivino.com/FR/en/wines/1726894,3.8,Offley Porto Late Bottled Vintage 0,—,portugal,porto,2671,56,60 - 70 USD,60
120.45,Dow's Vintage Port,https://www.i-d-s.com/dubai/dow-s-vintage-port-fd2005.html,portugal,https://www.vivino.com/FR/en/wines/2040409,4,Dow's Late Bottled Vintage Port 0,154,portugal,porto,9454,71,>100 USD,80
13.15,Taylor's Fine Ruby Port,https://www.i-d-s.com/dubai/taylor-s-fine-ruby-port-fd4033.html,portugal,https://www.vivino.com/FR/en/wines/1548660,3.8,Taylor's Fine Ruby Port 0,—,portugal,porto,3822,96,10 - 20 USD,100
9.60,Mateus Rosé,https://www.i-d-s.com/dubai/mateus-ros-pt1002.html,portugal,https://www.vivino.com/FR/en/wines/164942646,3.7,Mateus The Original Rosé 0,10.38,portugal,douro,55057,59,0 - 10 USD,60
31.65,Herdade Do Esporão Reserva Red Magnum (1.5L),https://www.i-d-s.com/dubai/herdade-do-espor-o-reserva-red-magnum-1-5l-pt4030.html,portugal,https://www.vivino.com/FR/en/wines/3679767,4,Quinta do Portal Douro Reserva Red 0,—,portugal,douro,8286,55,30 - 40 USD,60
29.99,"Quails' Gate Chardonnay, Okanagan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",https://www.i-d-s.com/dubai/quails-gate-chardonnay-okanagan-ca1003.html,canada,https://www.vivino.com/FR/en/wines/1533762,3.8,Quails' Gate Chardonnay 0,—,canada,okanagan-valley,1981,16,20 - 30 USD,20
30.00,"Quails' Gate Pinot Noir, Okanagan&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",https://www.i-d-s.com/dubai/quails-gate-pinot-noir-okanagan-ca1004.html,canada,https://www.vivino.com/FR/en/wines/1915978,3.8,Quails' Gate Pinot Noir 0,—,canada,okanagan-valley,3056,16,30 - 40 USD,20
24.85,Trius Merlot,https://www.i-d-s.com/dubai/trius-merlot-ca1001.html,canada,https://www.vivino.com/FR/en/wines/2173017,3.5,Trius Merlot 0,—,canada,niagara-peninsula,903,92,20 - 30 USD,100
47.15,"Le Clos Jordanne `Le Grand Clos` Niagara Chardonnay, Ontario",https://www.i-d-s.com/dubai/le-clos-jordanne-le-grand-clos-niagara-chardonnay-ontario-ca1008.html,canada,https://www.vivino.com/FR/en/wines/4734477,4.3,Le Clos Jordanne Le Grand Clos Chardonnay 0,—,canada,twenty-mile-bench,325,82,40 - 50 USD,90
65.50,Inniskillin `Gold` Niagara Vidal Icewine,https://www.i-d-s.com/dubai/inniskillin-gold-niagara-vidal-icewine-dw4011.html,canada,https://www.vivino.com/FR/en/wines/7246659,4.4,Inniskillin Gold Vidal Reserve Icewine 0,—,canada,niagara-peninsula,882,75,60 - 70 USD,80
80.80,"Inniskillin Niagara Riesling Icewine, Ontario",https://www.i-d-s.com/dubai/inniskillin-niagara-riesling-icewine-ontario-ca1021.html,canada,https://www.vivino.com/FR/en/wines/1855032,4.4,Inniskillin Riesling Icewine 0,—,canada,niagara-peninsula,2286,77,80 - 90 USD,80
38.60,"Peller, Ice Cuvée Sparkling",https://www.i-d-s.com/dubai/peller-ice-cuv-e-sparkling-sw1073.html,canada,https://www.vivino.com/FR/en/wines/2591298,4.1,Peller Estates Classic Signature Series Ice Cuvée 0,—,canada,niagara-peninsula,1034,44,30 - 40 USD,50
56.20,"Peller, Ice Cuvée Rosé",https://www.i-d-s.com/dubai/peller-ice-cuv-e-ros-sw1074.html,canada,https://www.vivino.com/FR/en/wines/9179950,4.1,Peller Estates Signature Series Ice Cuvée Rosé 0,—,canada,niagara-peninsula,881,60,50 - 60 USD,60
69.99,Inniskillin Niagara Vidal Sparkling Icewine,https://www.i-d-s.com/dubai/inniskillin-niagara-vidal-sparkling-icewine-dw4012.html,canada,https://www.vivino.com/FR/en/wines/1563697,4.3,Inniskillin Vidal Sparkling Icewine 0,—,canada,niagara-peninsula,834,88,60 - 70 USD,90
34.99,"Bachelder Niagara Chardonnay, VQA Niagara Peninsula Les Villages",https://www.i-d-s.com/dubai/bachelder-niagara-chardonnay-vqa-niagara-peninsula-les-villages-ca4004.html,canada,https://www.vivino.com/FR/en/wines/165109885,4,Bachelder Les Villages Chardonnay 0,—,canada,niagara-peninsula,124,51,30 - 40 USD,60
