,price_usd,Name,IDS link,country,vivino_url,vivino_rating,vivino_name,vivino_price,vivino_country,vivino_region,nb_ratings,confidence,price bucket,confidence bucket
5,13.8,"Purato Catarratto/Pinot Grigio, Sicily - Organic",https://www.i-d-s.com/dubai/purato-catarratto-pinot-grigio-sicily-organic-it1105.html,italy,https://www.vivino.com/FR/en/wines/2727379,3.6,Purato Catarratto - Pinot Grigio 0,—,italy,sicily,3040,73,less than 20 USD,80
6,11,Domaine La Font De Notre Dame Lirac,https://www.i-d-s.com/dubai/domaine-la-font-de-notre-dame-lirac-fr4246.html,france,https://www.vivino.com/FR/en/wines/160136438,4,Domaine Font de Notre Dame La Source Rasteau 0,15.4,france,rasteau,117,74,less than 20 USD,80
7,31.6,"Chateau Gravet Renaissance, Grand Cru Saint-Emilion",https://www.i-d-s.com/dubai/chateau-gravet-renaissance-grand-cru-saint-emilion-fr1229.html,france,https://www.vivino.com/FR/en/wines/1664353,4.1,Château Gravet Renaissance Saint-Émilion Grand Cru 0,—,france,st-emilion-grand-cru,4777,74,less than 40 USD,80
8,81.95,Domaine Chanson Nuits Saint Georges,https://www.i-d-s.com/dubai/domaine-chanson-nuits-saint-georges-fr1079.html,france,https://www.vivino.com/FR/en/wines/3339313,4.2,Domaine Faiveley Nuits-Saint-Georges 0,55,france,nuits-saint-georges,3520,74,less than 90 USD,80
9,14.25,The Black Craft Shiraz  ,https://www.i-d-s.com/dubai/the-black-craft-shiraz-au1106.html,australia,https://www.vivino.com/FR/en/wines/4958681,4,Magpie Estate The Black Craft Shiraz 0,—,australia,barossa-valley,1124,74,less than 20 USD,80
10,42.7,Mount Horrocks Clare Valley Shiraz,https://www.i-d-s.com/dubai/mount-horrocks-clare-valley-shiraz-au4023.html,australia,https://www.vivino.com/FR/en/wines/2960412,3.8,Mount Horrocks Shiraz 0,27.9,australia,clare-valley,523,74,less than 50 USD,80
11,38.7,"Shaw + Smith ""M3"", Chardonnay, Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-m3-chardonnay-adelaide-hills-au1009.html,australia,https://www.vivino.com/FR/en/wines/2304522,4,Shaw + Smith M3 Chardonnay 0,—,australia,adelaide-hills,5109,74,less than 40 USD,80
0,23.6,Ironstone Vineyards Rous Vineyard Old Vine Reserve Zinfandel,https://www.i-d-s.com/dubai/ironstone-vineyards-rous-vineyard-old-vine-reserve-zinfandel-us1034.html,usa,https://www.vivino.com/FR/en/wines/4729636,4,Ironstone Deaver Vineyard Reserve Old Vine Zinfandel 0,—,united-states,amador-county,191,74,less than 30 USD,80
1,44.95,"Bellavista, 'Alma’ Franciacorta Gran Cuvee Brut ,NV",https://www.i-d-s.com/dubai/bellavista-alma-franciacorta-gran-cuvee-brut-nv-sw4016.html,italy,https://www.vivino.com/FR/en/wines/164943133,3.9,Bellavista Alma Gran Cuvée Brut 0,34.28,italy,franciacorta,12720,74,less than 50 USD,80
2,92.6,"Bodegas Bejamin de Rothschild &amp; Vega Sicilia, Macan 2018",https://www.i-d-s.com/dubai/bodegas-bejamin-de-rothschild-vega-sicilia-macan-2018-sp1060.html,spain,https://www.vivino.com/FR/en/wines/156396731,4.4,Benjamin de Rothschild - Vega Sicilia Macán Clásico 2018 2018,51.5,spain,rioja,1867,74,less than 100 USD,80
3,30.25,Project B Sauvignon Blanc,https://www.i-d-s.com/dubai/project-b-sauvignon-blanc-ca1005.html,rest-of-the-world,https://www.vivino.com/FR/en/wines/165412652,3.8,Bartier Bros. Project 'B' Sauvignon Blanc 0,—,canada,okanagan-valley,71,74,less than 40 USD,80
4,"2,485.70","2012 Château La Mission Haut-Brion, Grand Cru Classé de Graves, Pessac-Léognan",https://www.i-d-s.com/dubai/2012-ch-teau-la-mission-haut-brion-grand-cru-class-de-graves-pessac-l-ognan-fw1188.html,france,https://www.vivino.com/FR/en/wines/2453684,4.5,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 0,190,france,pessac-leognan,16174,75,less than 2490 USD,80
5,18.5,Château Moncontour Vouvray Brut,https://www.i-d-s.com/dubai/ch-teau-moncontour-vouvray-brut-sw2003.html,france,https://www.vivino.com/FR/en/wines/2832009,3.8,Château Moncontour Cuvée Prédilection Vouvray Brut 0,—,france,vouvray,1028,75,less than 20 USD,80
6,194.1,Perrier-Jouët Belle Epoque,https://www.i-d-s.com/dubai/perrier-jou-t-belle-epoque-cp1004.html,france,https://www.vivino.com/FR/en/wines/1517638,4.5,Perrier-Jouët Belle Epoque Brut Champagne 0,—,france,champagne,21493,75,less than 200 USD,80
7,78.85,Beau Joie Brut Champagne ,https://www.i-d-s.com/dubai/beau-joie-brut-champagne-cp1028.html,france,https://www.vivino.com/FR/en/wines/1882223,4.2,Beau Joie Brut Champagne (Special Cuvée) 0,—,france,champagne,1332,75,less than 80 USD,80
8,29.5,Domaine Michel Girault La Grappe d'Or “Pouilly-Fume”,https://www.i-d-s.com/dubai/domaine-michel-girault-la-grappe-d-or-fr1154.html,france,https://www.vivino.com/FR/en/wines/4813815,3.9,Michel Girault Domaine la Grappe d'Or Pouilly-Fumé Blanc 0,—,france,pouilly-fume,1428,75,less than 30 USD,80
9,31,"Chateau Laborde, Lalande de Pomerol",https://www.i-d-s.com/dubai/chateau-laborde-lalande-de-pomerol-fr1235.html,france,https://www.vivino.com/FR/en/wines/4892047,3.6,Château Laborde Des Bossuet Lalande-de-Pomerol 0,—,france,lalande-de-pomerol,635,75,less than 40 USD,80
10,9.8,Château Buisson Redon,https://www.i-d-s.com/dubai/ch-teau-buisson-redon-fr1038.html,france,https://www.vivino.com/FR/en/wines/4935815,3.6,Château Buisson-Redon Bordeaux 0,—,france,bordeaux,791,75,less than 10 USD,80
11,13.4,Château Roc de Ségur,https://www.i-d-s.com/dubai/ch-teau-roc-de-s-gur-fr1044.html,france,https://www.vivino.com/FR/en/wines/4917374,3.5,Château Roc de Segur Bordeaux 0,—,france,entre-deux-mers,2271,75,less than 20 USD,80
0,19.35,Keith Tulloch Shiraz,https://www.i-d-s.com/dubai/keith-tulloch-shiraz-au1100.html,australia,https://www.vivino.com/FR/en/wines/4872140,4.3,Keith Tulloch The Kester Shiraz 0,—,australia,hunter-valley,555,75,less than 20 USD,80
1,20.75,Framingham Marlborough Pinot Gris,https://www.i-d-s.com/dubai/framingham-marlborough-pinot-gris-nz4006.html,new_zealand,https://www.vivino.com/FR/en/wines/4879636,3.8,Framingham Pinot Gris 0,—,new-zealand,marlborough,388,75,less than 30 USD,80
2,15.65,Matua Valley Sauvignon Blanc,https://www.i-d-s.com/dubai/matua-valley-sauvignon-blanc-nz1001.html,new_zealand,https://www.vivino.com/FR/en/wines/4380313,4,Matua Single Vineyard Sauvignon Blanc 0,—,new-zealand,awatere-valley,313,75,less than 20 USD,80
3,11.65,Obsession Symphony,https://www.i-d-s.com/dubai/obsession-symphony-us1090.html,usa,https://www.vivino.com/FR/en/wines/1522848,3.8,Ironstone Obsession Symphony 0,—,united-states,california,4863,75,less than 20 USD,80
4,13.85,Cleebroon &amp; Guglingen Herzog C Lemberger,https://www.i-d-s.com/dubai/cleebroon-guglingen-herzog-c-lemberger-ge4048.html,germany,https://www.vivino.com/FR/en/wines/2977906,3.6,Cleebronn \u0026 Güglingen Herzog C Lemberger Trocken 0,—,germany,wurttemberg,149,75,less than 20 USD,80
5,48.5,Bottega Brunello Di Montalcino,https://www.i-d-s.com/dubai/bottega-brunello-di-montalcino-it1039.html,italy,https://www.vivino.com/FR/en/wines/1658042,4.1,Bottega Brunello di Montalcino Il Vino Dei Poeti 0,—,italy,brunello-di-montalcino,9776,75,less than 50 USD,80
6,15.85,Ruggeri Prosecco Argeo Brut,https://www.i-d-s.com/dubai/ruggeri-prosecco-argeo-brut-nv-sw1011.html,italy,https://www.vivino.com/FR/en/wines/2496053,3.7,Ruggeri Argeo Prosecco Brut 0,—,italy,prosecco-di-treviso,2577,75,less than 20 USD,80
7,22.1,"Contrada Monte Gorna "" Etna Rosso"" (Organic)",https://www.i-d-s.com/dubai/contrada-monte-gorna-etna-rosso-organic-it1071.html,italy,https://www.vivino.com/FR/en/wines/166770232,3.9,Nicosia Contrada Monte Gorna Etna Rosso 0,—,italy,etna,444,75,less than 30 USD,80
8,39.6,Cave De Tain 'Les Arènes Sauvages'&nbsp;Cornas,https://www.i-d-s.com/dubai/cave-de-tain-les-ar-nes-sauvages-cornas-fr4253.html,france,https://www.vivino.com/FR/en/wines/4432867,4.1,Cave de Tain Arènes Sauvages Cornas Rouge 0,—,france,cornas,949,76,less than 40 USD,80
9,16.4,"Château Fabre Gasparets, Corbières-Boutenac [Organic]",https://www.i-d-s.com/dubai/ch-teau-fabre-gasparets-corbi-res-boutenac-organic-fr4286.html,france,https://www.vivino.com/FR/en/wines/4869384,4.1,Château Fabre Gasparets Boutenac 0,—,france,corbieres-boutenac,2147,76,less than 20 USD,80
10,11.95,"Domaine Coulange Cuvée Bergoïata, Cotes du Rhone",https://www.i-d-s.com/dubai/domaine-coulange-cuv-e-bergo-ata-cotes-du-rhone-fr1169.html,france,https://www.vivino.com/FR/en/wines/165238663,3.6,Domaine Coulange Bergoïata Côtes-du-Rhône Rouge 0,—,france,cotes-du-rhone,58,76,less than 20 USD,80
11,9.85,Baron Philippe de Rothschild Chardonnay,https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-chardonnay-fr1006.html,france,https://www.vivino.com/FR/en/wines/2435570,3.3,Baron Philippe de Rothschild Mapu Sauvignon Blanc - Chardonnay 0,—,chile,maipo-valley,3184,76,less than 10 USD,80
0,18.55,"Emotion de Provence, Coteaux Varois Rosé",https://www.i-d-s.com/dubai/emotion-de-provence-coteaux-varois-ros-fr2598.html,france,https://www.vivino.com/FR/en/wines/170266353,0,Emotion de Provence Prestige Coteaux Varois en Provence Rosé 0,—,france,coteaux-varoix-en-provence,-,76,less than 20 USD,80
1,26.85,"Chateau Canon Saint-Michel (Organic) L'Authentique, Canon Fronsac",https://www.i-d-s.com/dubai/chateau-canon-saint-michel-organic-l-authentique-canon-fronsac-fr1232.html,france,https://www.vivino.com/FR/en/wines/4857854,4,Vignoble Millaire Château Canon Saint-Michel l'Authentique Canon Fronsac 0,—,france,canon-fronsac,394,76,less than 30 USD,80
2,14.35,"Baron Philippe de Rothschild, Mouton Cadet Heritage Rouge",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-heritage-rouge-fr1042.html,france,https://www.vivino.com/FR/en/wines/1516700,3.4,Baron Philippe de Rothschild Bordeaux Rouge 0,—,france,bordeaux,12602,76,less than 20 USD,80
3,10.55,"Cavalier de la Méditerranée Chardonnay, IGP Pays d""Oc",https://www.i-d-s.com/dubai/cavalier-de-la-m-diterran-e-chardonnay-igp-pays-d-oc-fr2595.html,france,https://www.vivino.com/FR/en/wines/159867653,3.3,Foncalieu Cavalier de la Méditerranée Chardonnay 0,—,france,vin-de-pays-doc,42,76,less than 20 USD,80
4,10,"Cavalier de la Méditerranée Cabernet Sauvignon, Pays d'Oc",https://www.i-d-s.com/dubai/cavalier-de-la-m-diterran-e-cabernet-sauvignon-pays-d-oc-fr2596.html,france,https://www.vivino.com/FR/en/wines/4806837,3,Vignerons de la Méditerranée Knight Cabernet Sauvignon 0,—,france,vin-de-pays-doc,116,76,less than 10 USD,80
5,75.3,Domaine Chanson Puligny Montrachet,https://www.i-d-s.com/dubai/domaine-chanson-puligny-montrachet-fr1067.html,france,https://www.vivino.com/FR/en/wines/1718205,4.4,Domaine Leflaive Puligny-Montrachet 0,—,france,puligny-montrachet,9211,76,less than 80 USD,80
6,14.25,Pierre Sourdais Chinon Tradition,https://www.i-d-s.com/dubai/pierre-sourdais-chinon-tradition-fr1099.html,france,https://www.vivino.com/FR/en/wines/2218898,3.6,Pierre Sourdais Tradition Chinon 0,—,france,chinon,705,76,less than 20 USD,80
7,54.5,"Elderton 'Ashmead' Single Vineyard, Cabernet Sauvignon",https://www.i-d-s.com/dubai/elderton-ashmead-single-vineyard-cabernet-sauvignon-au1116.html,australia,https://www.vivino.com/FR/en/wines/1469019,3.8,San Pedro 1865 Single Vineyard Cabernet Sauvignon 0,—,chile,maipo-valley,12706,76,less than 60 USD,80
8,15.45,d'Arenberg The Hermit Crab Marsanne/Viognier,https://www.i-d-s.com/dubai/d-arenberg-the-hermit-crab-marsanne-viognier-au1002.html,australia,https://www.vivino.com/FR/en/wines/2463504,3.8,d'Arenberg The Hermit Crab Viognier - Marsanne 0,—,australia,mclaren-vale,6184,76,less than 20 USD,80
9,17.8,"Shaw + Smith, Sauvignon Blanc , Adelaide Hills",https://www.i-d-s.com/dubai/shaw-smith-sauvignon-blanc-adelaide-hills-au1008.html,australia,https://www.vivino.com/FR/en/wines/1791210,4,Shaw + Smith Sauvignon Blanc 0,—,australia,adelaide-hills,5556,76,less than 20 USD,80
10,6.3,Cono Sur Bicicleta Chardonnay,https://www.i-d-s.com/dubai/cono-sur-bicicleta-chardonnay-ch1001.html,chile,https://www.vivino.com/FR/en/wines/157559632,3.5,Cono Sur Bicicleta Reserva Unoaked Chardonnay 0,—,chile,central-valley,15611,76,less than 10 USD,80
11,7.75,Glen Ellen Reserve Cabernet Sauvignon,https://www.i-d-s.com/dubai/glen-ellen-reserve-cabernet-sauvignon-us1020.html,usa,https://www.vivino.com/FR/en/wines/4066878,3.2,Glen Ellen Cabernet Sauvignon Reserve 0,—,united-states,california,367,76,less than 10 USD,80
0,4.9,Ponte Pietra Trebbiano/Garg Del Veneto,https://www.i-d-s.com/dubai/ponte-pietra-trebbiano-garg-del-veneto-it4123.html,italy,https://www.vivino.com/FR/en/wines/2344414,3.5,Ponte Pietra Trebbiano - Garganega 0,—,italy,veneto,576,76,less than 10 USD,80
1,13.2,Mandrarossa Costadune Grillo,https://www.i-d-s.com/dubai/mandrarossa-costadune-grillo-it4066.html,italy,https://www.vivino.com/FR/en/wines/7166753,3.6,Mandrarossa Grillo Costadune 0,10.91,italy,sicilia,1771,76,less than 20 USD,80
2,15.2,Antichi Poderi Jerzu Cannonau Bantu,https://www.i-d-s.com/dubai/antichi-poderi-jerzu-cannonau-bantu-it4061.html,italy,https://www.vivino.com/FR/en/wines/1815164,3.5,Antichi Poderi Jerzu Bantu Cannonau di Sardegna 0,—,italy,cannonau-di-sardegna,2111,76,less than 20 USD,80
3,62.2,Taittinger Brut Réserve,https://www.i-d-s.com/dubai/taittinger-brut-r-serve-cp1010.html,france,https://www.vivino.com/FR/en/wines/164942648,4.2,Taittinger Brut (Réserve) Champagne 0,45,france,champagne,48203,77,less than 70 USD,80
4,15.75,"Chateau Lassalle Le Bergey, Graves",https://www.i-d-s.com/dubai/chateau-lassalle-le-bergey-graves-fr1176.html,france,https://www.vivino.com/FR/en/wines/170888827,3.7,Château Lassalle Le Pigeonnier Graves 0,—,france,graves,26,77,less than 20 USD,80
5,12.25,Château Pineraie Cahors Malbec,https://www.i-d-s.com/dubai/ch-teau-pineraie-cahors-malbec-fr1027.html,france,https://www.vivino.com/FR/en/wines/4790432,3.6,Château Pineraie Malbec Cahors 0,—,france,cahors,6425,77,less than 20 USD,80
6,15.1,Cave de Turckheim Riesling Vieilles Vignes,https://www.i-d-s.com/dubai/cave-de-turckheim-riesling-vieilles-vignes-fr1029.html,france,https://www.vivino.com/FR/en/wines/4740145,3.7,Cave de Turckheim Vieilles Vignes Riesling 0,—,france,alsace,522,77,less than 20 USD,80
7,101.2,Catena Zapata Argentino Malbec,https://www.i-d-s.com/dubai/catena-zapata-argentino-malbec-ag4032.html,argentina,https://www.vivino.com/FR/en/wines/1469200,4.4,Catena Zapata Malbec Argentino 0,95,argentina,mendoza,50180,77,less than 110 USD,80
8,19.15,St Hallett Gamekeepers Grenache Shiraz Touriga,https://www.i-d-s.com/dubai/st-hallett-gamekeepers-grenache-shiraz-touriga-au1087.html,australia,https://www.vivino.com/FR/en/wines/2808751,3.6,St Hallett Gamekeeper's Shiraz 0,—,australia,barossa,1811,77,less than 20 USD,80
9,23.7,"Ata Rangi, `Te Wa` Martinborough Sauvignon Blanc",https://www.i-d-s.com/dubai/ata-rangi-raranga-sauvignon-blanc-nz3003.html,new_zealand,https://www.vivino.com/FR/en/wines/168242876,3.8,Ata Rangi Te Wa Sauvignon Blanc 0,—,new-zealand,martinborough,268,77,less than 30 USD,80
10,19.75,"Trinity Hill, Hawkes Bay Chardonnay",https://www.i-d-s.com/dubai/trinity-hill-hawkes-bay-chardonnay-nz1030.html,new_zealand,https://www.vivino.com/FR/en/wines/4760202,3.7,Trinity Hill Chardonnay 0,22.18,new-zealand,hawkes-bay,526,77,less than 20 USD,80
11,18.6,Bolney Lychgate Bacchus,https://www.i-d-s.com/dubai/bolney-lychgate-bacchus-gb3007.html,uk,https://www.vivino.com/FR/en/wines/164573256,4.1,Bolney Wine Estate Lychgate Bacchus 0,-,-,-,-,77,less than 20 USD,80
0,11.65,Obsession Symphony-Peach,https://www.i-d-s.com/dubai/obsession-symphony-peach-us1093.html,usa,https://www.vivino.com/FR/en/wines/172705924,0,Ironstone Obsession Symphony - Peach 0,—,united-states,california,-,77,less than 20 USD,80
1,11.8,Ceradello Prosecco Spumante Brut,https://www.i-d-s.com/dubai/ceradello-prosecco-spumante-brut-sw1006.html,italy,https://www.vivino.com/FR/en/wines/150838641,3.6,Zonin Prosecco Spumante Brut 0,—,italy,prosecco,1728,77,less than 20 USD,80
2,22.95,Antinori San Giovanni della Sala Orvieto Classico Superiore,https://www.i-d-s.com/dubai/antinori-san-giovanni-della-sala-orvieto-classico-superiore-it1017.html,italy,https://www.vivino.com/FR/en/wines/3191899,4,Antinori Castello della Sala San Giovanni della Sala Classico Superiore 0,—,italy,orvieto,7953,77,less than 30 USD,80
3,45.4,Marques De Murrieta 'Capellania'&nbsp; Blanco Reserva,https://www.i-d-s.com/dubai/marques-de-murrieta-capellania-reserva-sp4002.html,spain,https://www.vivino.com/FR/en/wines/1536248,4.1,Marqués de Murrieta Capellanía Reserva 0,91.75,spain,rioja,7474,77,less than 50 USD,80
4,15.75,Cave de Turckheim Gewurztraminer Reserve,https://www.i-d-s.com/dubai/cave-de-turckheim-gewurztraminer-reserve-fr1310.html,france,https://www.vivino.com/FR/en/wines/4770208,3.7,Cave de Turckheim Resérve Gewürztraminer 0,—,france,alsace,627,78,less than 20 USD,80
5,18.05,"Château des Jacques, Fleurie",https://www.i-d-s.com/dubai/ch-teau-des-jacques-fleurie-fr4229.html,france,https://www.vivino.com/FR/en/wines/12371777,3.8,Louis Jadot Château des Jacques Fleurie 0,—,france,fleurie,688,78,less than 20 USD,80
6,13.1,"Château de Haux Rouge, Premières Côtes de Bordeaux",https://www.i-d-s.com/dubai/ch-teau-de-haux-rouge-premi-res-c-tes-de-bordeaux-fr1041.html,france,https://www.vivino.com/FR/en/wines/4830464,0,Château Haut Gaudin Premières Côtes de Bordeaux Rouge 0,—,france,premieres-cotes-de-bordeaux,134,78,less than 20 USD,80
7,20.15,Fishbone Black Range Sauvignon Blanc,https://www.i-d-s.com/dubai/fishbone-black-range-sauvignon-blanc-au1918.html,australia,https://www.vivino.com/FR/en/wines/160143408,0,Fishbone Black Label Sauvignon Blanc - Semillon 0,—,australia,margaret-river,63,78,less than 30 USD,80
8,7.75,Casillero del Diablo Carménère,https://www.i-d-s.com/dubai/casillero-del-diablo-carm-n-re-ch1014.html,chile,https://www.vivino.com/FR/en/wines/1478498,3.6,Casillero del Diablo Carmenere (Reserva) 0,10.8,chile,rapel-valley,81612,78,less than 10 USD,80
9,15.75,MOKO Black Pinot Noir,https://www.i-d-s.com/dubai/moko-black-pinot-noir-nz1012.html,new_zealand,https://www.vivino.com/FR/en/wines/4343147,3.6,Ant Moore Moko Black Pinot Noir 0,—,new-zealand,marlborough,662,78,less than 20 USD,80
10,9.3,Liberty Creek Chardonnay Magnum (1.5L),https://www.i-d-s.com/dubai/liberty-creek-chardonnay-magnum-1-5l-us2202.html,usa,https://www.vivino.com/FR/en/wines/2024268,3.3,Liberty Creek Chardonnay 0,—,united-states,california,526,78,less than 10 USD,80
11,8.35,Schwedhelm Dornfelder,https://www.i-d-s.com/dubai/schwedhelm-dornfelder-ge4042.html,germany,https://www.vivino.com/FR/en/wines/165589479,3.8,Schwedhelm Zellertal Dornfelder 0,—,germany,pfalz,39,78,less than 10 USD,80
0,26.35,Mandrarossa Bertolino Soprano Grillo Wooden Box,https://www.i-d-s.com/dubai/mandrarossa-bertolino-soprano-grillo-wooden-box-it4072.html,italy,https://www.vivino.com/FR/en/wines/160209135,4,Mandrarossa Bertolino Soprano Bianco 0,15.9,italy,sicilia,254,78,less than 30 USD,80
1,17.6,"""La Côte Sauvage"" Cairanne",https://www.i-d-s.com/dubai/la-c-te-sauvage-cairanne-fr1239.html,france,https://www.vivino.com/FR/en/wines/2210035,4.1,Boutinot La Côte Sauvage Cairanne 0,—,france,cotes-du-rhone-villages-cairanne,3653,79,less than 20 USD,80
2,28.45,Louis Latour Pinot Noir,https://www.i-d-s.com/dubai/louis-latour-pinot-noir-fr4175.html,france,https://www.vivino.com/FR/en/wines/1470344,3.7,Louis Latour Bourgogne Pinot Noir 0,—,france,bourgogne,23204,79,less than 30 USD,80
3,19,"Baron Philippe de Rothschild, Mouton Cadet Reserve Graves Blanc",https://www.i-d-s.com/dubai/baron-philippe-de-rothschild-mouton-cadet-reserve-graves-blanc-fr1034.html,france,https://www.vivino.com/FR/en/wines/4743949,3.7,Baron Philippe de Rothschild Baronne Charlotte Graves Blanc 0,13.05,france,graves,371,79,less than 20 USD,80
